,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
28,21.0,Poland,6006014,419.0,116284.0,16.0,5335275.0,23.0,554455.0,981.0,159023.0,3079.0,36296706.0,961039.0,37768179.0,Europe,6.0,325.0,1.0,11.0,0.4,14680.0
29,22.0,Mexico,5759773,1176.0,324768.0,3.0,5054809.0,1315.0,380196.0,4798.0,43802.0,2470.0,15950212.0,121298.0,131496294.0,North America,23.0,405.0,8.0,9.0,0.02,2891.0
30,23.0,Ukraine,5011433,,108538.0,,,,,177.0,115907.0,2510.0,19521252.0,451497.0,43236698.0,Europe,9.0,398.0,2.0,,,19541.0
31,24.0,Malaysia,4494782,1918.0,35647.0,2.0,4434195.0,2124.0,24940.0,32.0,135586.0,1075.0,59642375.0,1799126.0,33150747.0,Asia,7.0,930.0,1.0,58.0,0.06,752.0
32,25.0,Thailand,4419737,4144.0,29814.0,36.0,4342047.0,7235.0,47876.0,1496.0,63021.0,425.0,17270775.0,246263.0,70131416.0,Asia,16.0,2352.0,4.0,59.0,0.5,683.0
33,26.0,Austria,4237360,2177.0,18607.0,8.0,4177580.0,4269.0,41173.0,57.0,465457.0,2044.0,186711414.0,20509518.0,9103647.0,Europe,2.0,489.0,0.0,239.0,0.9,4523.0
34,27.0,Belgium,4143408,,31710.0,,4001793.0,10913.0,109905.0,92.0,354590.0,2714.0,34011375.0,2910668.0,11685074.0,Europe,3.0,368.0,0.0,,,9406.0
35,28.0,Israel,4127026,3220.0,10833.0,,4098862.0,,17331.0,150.0,442529.0,1162.0,41373364.0,4436346.0,9326000.0,Asia,2.0,861.0,0.0,345.0,,1858.0
36,29.0,Portugal,4066674,,22583.0,,,,,61.0,401035.0,2227.0,42365073.0,4177827.0,10140456.0,Europe,2.0,449.0,0.0,,,115174.0
37,30.0,South Africa,3935761,4227.0,101002.0,50.0,3780159.0,7048.0,54600.0,192.0,64814.0,1663.0,25108084.0,413480.0,60723764.0,Africa,15.0,601.0,2.0,70.0,0.8,899.0
38,31.0,Czechia,3918539,407.0,40275.0,4.0,3876679.0,466.0,1585.0,7.0,364631.0,3748.0,55373597.0,5152673.0,10746576.0,Europe,3.0,267.0,0.0,38.0,0.4,147.0
39,32.0,Canada,3851329,3466.0,40706.0,11.0,3521441.0,4538.0,289182.0,354.0,100378.0,1061.0,61740072.0,1609139.0,38368399.0,North America,10.0,943.0,1.0,90.0,0.3,7537.0
40,33.0,Philippines,3689281,149.0,60455.0,,3626591.0,185.0,2235.0,480.0,32840.0,538.0,30049904.0,267488.0,112341108.0,Asia,30.0,1858.0,4.0,1.0,,20.0
41,34.0,Chile,3651076,3715.0,57813.0,3.0,3488683.0,2022.0,104580.0,136.0,187941.0,2976.0,38123516.0,1962425.0,19426738.0,South America,5.0,336.0,1.0,191.0,0.2,5383.0
42,35.0,Switzerland,3650661,924.0,13948.0,,3584757.0,5139.0,51956.0,45.0,416058.0,1590.0,21054092.0,2399491.0,8774399.0,Europe,2.0,629.0,0.0,105.0,,5921.0
43,36.0,Peru,3576640,331.0,213122.0,6.0,,,,184.0,105689.0,6298.0,30481934.0,900739.0,33841018.0,South America,9.0,159.0,1.0,10.0,0.2,48546.0
44,37.0,Greece,3427857,5624.0,29725.0,14.0,3350883.0,4761.0,47249.0,149.0,331940.0,2878.0,82031870.0,7943642.0,10326733.0,Europe,3.0,347.0,0.0,545.0,1.0,4575.0
45,38.0,Denmark,2981571,728.0,6335.0,5.0,2967321.0,1447.0,7915.0,10.0,511348.0,1086.0,127413056.0,21851721.0,5830802.0,Europe,2.0,920.0,0.0,125.0,0.9,1357.0
46,39.0,DPRK,2948900,134520.0,68.0,,2548590.0,213680.0,400242.0,,113451.0,3.0,,,25992610.0,Asia,9.0,382244.0,,5175.0,,15398.0
47,40.0,Romania,2906776,491.0,65663.0,9.0,,,,101.0,153029.0,3457.0,23065296.0,1214288.0,18994915.0,Europe,7.0,289.0,1.0,26.0,0.5,12343.0
48,41.0,Sweden,2507948,310.0,18944.0,,2480696.0,213.0,8308.0,7.0,245434.0,1854.0,18573144.0,1817611.0,10218439.0,Europe,4.0,539.0,1.0,30.0,,813.0
49,42.0,Iraq,2327486,99.0,25218.0,,2301182.0,121.0,1086.0,9.0,55509.0,601.0,18564995.0,442760.0,41930172.0,Asia,18.0,1663.0,2.0,2.0,,26.0
50,43.0,Serbia,2015711,329.0,16070.0,2.0,1992675.0,,6966.0,9.0,232472.0,1853.0,9665977.0,1114775.0,8670785.0,Europe,4.0,540.0,1.0,38.0,0.2,803.0
51,44.0,Bangladesh,1953298,34.0,29130.0,,1901385.0,228.0,22783.0,1259.0,11641.0,174.0,14094360.0,83998.0,167794436.0,Asia,86.0,5760.0,12.0,0.2,,136.0
52,45.0,Hungary,1914697,,46446.0,,1830803.0,,37448.0,21.0,199158.0,4831.0,11394556.0,1185212.0,9613939.0,Europe,5.0,207.0,1.0,,,3895.0
53,46.0,Slovakia,1788686,196.0,20083.0,2.0,1765454.0,348.0,3149.0,23.0,327320.0,3675.0,7139957.0,1306573.0,5464646.0,Europe,3.0,272.0,1.0,36.0,0.4,576.0
54,47.0,Jordan,1694216,,14048.0,,1678941.0,,1227.0,124.0,162987.0,1351.0,16670254.0,1603707.0,10394822.0,Asia,6.0,740.0,1.0,,,118.0
55,48.0,Georgia,1655221,,16811.0,,1637293.0,,1117.0,,416441.0,4230.0,16920079.0,4256967.0,3974679.0,Asia,2.0,236.0,0.0,,,281.0
56,49.0,Ireland,1560912,455.0,7271.0,,1526175.0,705.0,27466.0,29.0,309572.0,1442.0,12199863.0,2419568.0,5042166.0,Europe,3.0,693.0,0.0,90.0,,5447.0
57,50.0,Pakistan,1529896,62.0,30379.0,,1496123.0,,3394.0,78.0,6681.0,133.0,28475032.0,124341.0,229007912.0,Asia,150.0,7538.0,8.0,0.3,,15.0
58,51.0,Taiwan,1468991,82407.0,1478.0,42.0,200860.0,28325.0,1266653.0,,61468.0,62.0,17371638.0,726897.0,23898347.0,Asia,16.0,16169.0,1.0,3448.0,2.0,53002.0
59,52.0,Norway,1431991,294.0,3141.0,7.0,,,,20.0,260293.0,571.0,11002430.0,1999909.0,5501464.0,Europe,4.0,1752.0,1.0,53.0,1.0,243553.0
60,53.0,Kazakhstan,1305701,4.0,13661.0,,1291885.0,,155.0,24.0,67999.0,711.0,11575012.0,602811.0,19201735.0,Asia,15.0,1406.0,2.0,0.2,,8.0
61,54.0,Singapore,1278113,5727.0,1378.0,1.0,1197084.0,3968.0,79651.0,4.0,215264.0,232.0,23877882.0,4021596.0,5937415.0,Asia,5.0,4309.0,0.0,965.0,0.2,13415.0
62,55.0,Hong Kong,1210836,250.0,9370.0,,,,,5.0,159068.0,1231.0,44972952.0,5908098.0,7612086.0,Asia,6.0,812.0,0.0,33.0,,156098.0
63,56.0,Morocco,1166916,200.0,16075.0,,1149788.0,132.0,1053.0,293.0,30921.0,426.0,11237010.0,297760.0,37738482.0,Africa,32.0,2348.0,3.0,5.0,,28.0
64,57.0,Bulgaria,1163806,100.0,37109.0,3.0,1044586.0,231.0,82111.0,40.0,169911.0,5418.0,9973767.0,1456131.0,6849497.0,Europe,6.0,185.0,1.0,15.0,0.4,11988.0
65,58.0,Croatia,1134541,272.0,15970.0,2.0,1116092.0,410.0,2479.0,5.0,279625.0,3936.0,4863903.0,1198781.0,4057373.0,Europe,4.0,254.0,1.0,67.0,0.5,611.0
66,59.0,New Zealand,1113828,8511.0,1031.0,14.0,1059714.0,9931.0,53083.0,,222672.0,206.0,7161742.0,1431747.0,5002100.0,Australia/Oceania,4.0,4852.0,1.0,1701.0,3.0,10612.0
67,60.0,Cuba,1105047,31.0,8529.0,,1096218.0,55.0,300.0,23.0,97675.0,754.0,12920253.0,1142017.0,11313534.0,North America,10.0,1326.0,1.0,3.0,,27.0
68,61.0,Lebanon,1098710,70.0,10420.0,2.0,1085985.0,84.0,2305.0,186.0,162348.0,1540.0,4795578.0,708607.0,6767617.0,Asia,6.0,649.0,1.0,10.0,0.3,341.0
69,62.0,Finland,1081225,,4406.0,,,,,21.0,194570.0,793.0,10873312.0,1956685.0,5557008.0,Europe,5.0,1261.0,1.0,,,185499.0
70,63.0,Lithuania,1061790,231.0,9136.0,1.0,1035405.0,298.0,17249.0,9.0,400607.0,3447.0,9969774.0,3761533.0,2650455.0,Europe,2.0,290.0,0.0,87.0,0.4,6508.0
71,64.0,Tunisia,1042362,573.0,28632.0,4.0,,,,29.0,86484.0,2376.0,4618974.0,383233.0,12052651.0,Africa,12.0,421.0,3.0,48.0,0.3,-1080.76
72,65.0,Slovenia,1023195,579.0,6631.0,1.0,1010440.0,995.0,6124.0,6.0,492044.0,3189.0,2663131.0,1280672.0,2079479.0,Europe,2.0,314.0,1.0,278.0,0.5,2945.0
73,66.0,Belarus,982867,,6978.0,,,,,,104079.0,739.0,13220483.0,1399964.0,9443442.0,Europe,10.0,1353.0,1.0,,,5014.0
74,67.0,Nepal,979087,11.0,11952.0,,967002.0,11.0,133.0,,32497.0,397.0,5689733.0,188849.0,30128419.0,Asia,31.0,2521.0,5.0,0.4,,4.0
75,68.0,Uruguay,916388,1237.0,7227.0,3.0,901555.0,720.0,7606.0,18.0,262086.0,2067.0,6114822.0,1748835.0,3496512.0,South America,4.0,484.0,1.0,354.0,0.9,2175.0
76,69.0,Bolivia,907465,158.0,21945.0,,866563.0,552.0,18957.0,220.0,75784.0,1833.0,2705422.0,225935.0,11974341.0,South America,13.0,546.0,4.0,13.0,,1583.0
77,70.0,UAE,905468,317.0,2302.0,,889262.0,323.0,13904.0,,89504.0,228.0,160949601.0,15909549.0,10116541.0,Asia,11.0,4395.0,0.0,31.0,,1374.0
78,71.0,Costa Rica,891038,2238.0,8495.0,5.0,854426.0,973.0,28117.0,45.0,171944.0,1639.0,4575910.0,883014.0,5182150.0,North America,6.0,610.0,1.0,432.0,1.0,5426.0
79,72.0,Ecuador,874750,31.0,35617.0,,,,,759.0,48196.0,1962.0,2470170.0,136097.0,18150019.0,South America,21.0,510.0,7.0,2.0,,21777.0
80,73.0,Guatemala,857197,621.0,17991.0,22.0,836451.0,417.0,2755.0,5.0,46228.0,970.0,4617656.0,249029.0,18542645.0,North America,22.0,1031.0,4.0,33.0,1.0,149.0
81,74.0,Panama,835921,3876.0,8232.0,3.0,800234.0,3032.0,27455.0,16.0,188131.0,1853.0,6156952.0,1385672.0,4443296.0,North America,5.0,540.0,1.0,872.0,0.7,6179.0
82,75.0,Latvia,827437,236.0,5817.0,2.0,819134.0,289.0,2486.0,7.0,448049.0,3150.0,7244739.0,3922956.0,1846755.0,Europe,2.0,317.0,0.0,128.0,1.0,1346.0
83,76.0,Azerbaijan,792714,,9710.0,,782957.0,,47.0,,76872.0,942.0,6874348.0,666628.0,10312127.0,Asia,13.0,1062.0,2.0,,,5.0
84,77.0,Saudi Arabia,764249,557.0,9134.0,3.0,748571.0,541.0,6544.0,81.0,21324.0,255.0,42384395.0,1182606.0,35839828.0,Asia,47.0,3924.0,1.0,16.0,0.08,183.0
85,78.0,Sri Lanka,663779,14.0,16513.0,1.0,646941.0,2.0,325.0,,30754.0,765.0,6486117.0,300518.0,21583155.0,Asia,33.0,1307.0,3.0,0.6,0.05,15.0
86,79.0,Paraguay,650283,,18885.0,,624673.0,,6725.0,4.0,89100.0,2588.0,2633737.0,360868.0,7298338.0,South America,11.0,386.0,3.0,,,921.0
87,80.0,Kuwait,632781,,2555.0,,629695.0,,531.0,4.0,144139.0,582.0,8098920.0,1844820.0,4390086.0,Asia,7.0,1718.0,1.0,,,121.0
88,81.0,Myanmar,613238,11.0,19434.0,,592221.0,32.0,1583.0,,11130.0,353.0,8154072.0,147987.0,55100078.0,Asia,90.0,2835.0,7.0,0.2,,29.0
89,82.0,Palestine,582363,,5356.0,,576879.0,,128.0,17.0,109348.0,1006.0,3078533.0,578044.0,5325776.0,Asia,9.0,994.0,2.0,,,24.0
90,83.0,Bahrain,582287,421.0,1484.0,1.0,576645.0,569.0,4158.0,3.0,321094.0,818.0,9823137.0,5416835.0,1813446.0,Asia,3.0,1222.0,0.0,232.0,0.6,2293.0
91,84.0,Dominican Republic,581647,183.0,4377.0,,576469.0,61.0,801.0,6.0,52620.0,396.0,3327063.0,300989.0,11053777.0,North America,19.0,2525.0,3.0,17.0,,72.0
92,85.0,Estonia,576047,953.0,2561.0,,518188.0,1600.0,55298.0,6.0,433698.0,1928.0,3368271.0,2535923.0,1328223.0,Europe,2.0,519.0,0.0,717.0,,41633.0
93,86.0,Venezuela,523411,34.0,5717.0,1.0,516588.0,32.0,1106.0,230.0,18506.0,202.0,3359014.0,118762.0,28283498.0,South America,54.0,4947.0,8.0,1.0,0.04,39.0
94,87.0,Moldova,518793,1040.0,11521.0,18.0,504142.0,,3130.0,49.0,129174.0,2869.0,3216305.0,800828.0,4016224.0,Europe,8.0,349.0,1.0,259.0,4.0,779.0
95,88.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4865.0,232.0,3693367.0,34848.0,105986483.0,Africa,206.0,4306.0,29.0,,,461.0
96,89.0,Libya,501904,,6430.0,,490973.0,,4501.0,101.0,71211.0,912.0,2477219.0,351473.0,7048109.0,Africa,14.0,1096.0,3.0,,,639.0
97,90.0,Cyprus,477711,,1032.0,,124370.0,,352309.0,60.0,390289.0,843.0,9477138.0,7742810.0,1223992.0,Asia,3.0,1186.0,0.0,,,287836.0
98,91.0,Ethiopia,471527,104.0,7512.0,,455819.0,4.0,8196.0,10.0,3918.0,62.0,4876904.0,40522.0,120350955.0,Africa,255.0,16021.0,25.0,0.9,,68.0
99,92.0,Mongolia,469885,,2179.0,,313256.0,,154450.0,192.0,139094.0,645.0,4030048.0,1192961.0,3378189.0,Asia,7.0,1550.0,1.0,,,45720.0
100,93.0,Honduras,424859,,10896.0,,132401.0,,281562.0,105.0,41642.0,1068.0,1372779.0,134551.0,10202697.0,North America,24.0,936.0,7.0,,,27597.0
101,94.0,Armenia,422939,,8624.0,,412240.0,,2075.0,,142225.0,2900.0,3089295.0,1038864.0,2973724.0,Asia,7.0,345.0,1.0,,,698.0
102,95.0,Réunion,414615,3252.0,777.0,7.0,406484.0,2689.0,7354.0,10.0,456924.0,856.0,1603660.0,1767305.0,907404.0,Africa,2.0,1168.0,1.0,3584.0,8.0,8104.0
103,96.0,Oman,389473,,4260.0,,384669.0,,544.0,2.0,72767.0,796.0,25000000.0,4670866.0,5352326.0,Asia,14.0,1256.0,0.0,,,102.0
104,97.0,Bosnia and Herzegovina,377769,24.0,15786.0,1.0,,,,,116516.0,4869.0,1773676.0,547057.0,3242213.0,Europe,9.0,205.0,2.0,7.0,0.3,52361.0
105,98.0,Qatar,367436,164.0,677.0,,365659.0,121.0,1100.0,,130862.0,241.0,3518232.0,1253019.0,2807805.0,Asia,8.0,4147.0,1.0,58.0,,392.0
106,99.0,Kenya,324349,75.0,5651.0,,318360.0,36.0,338.0,,5791.0,101.0,3653013.0,65218.0,56012233.0,Africa,173.0,9912.0,15.0,1.0,,6.0
107,100.0,Zambia,321268,73.0,3985.0,,316658.0,30.0,625.0,,16596.0,206.0,3469975.0,179254.0,19357914.0,Africa,60.0,4858.0,6.0,4.0,,32.0
108,101.0,North Macedonia,311452,102.0,9300.0,3.0,301639.0,94.0,513.0,,149506.0,4464.0,2042804.0,980603.0,2083212.0,Europe,7.0,224.0,1.0,49.0,1.0,246.0
109,102.0,Botswana,307126,512.0,2695.0,3.0,303845.0,226.0,586.0,1.0,125796.0,1104.0,2026898.0,830197.0,2441467.0,Africa,8.0,906.0,1.0,210.0,1.0,240.0
110,103.0,Albania,275939,58.0,3497.0,,272182.0,20.0,260.0,2.0,96084.0,1218.0,1824414.0,635275.0,2871851.0,Europe,10.0,821.0,2.0,20.0,,91.0
111,104.0,Algeria,265860,5.0,6875.0,,178397.0,11.0,80588.0,6.0,5862.0,152.0,230861.0,5091.0,45349347.0,Africa,171.0,6596.0,196.0,0.1,,1777.0
112,105.0,Nigeria,255972,35.0,3143.0,,250024.0,28.0,2805.0,11.0,1186.0,15.0,5160280.0,23912.0,215805443.0,Africa,843.0,68662.0,42.0,0.2,,13.0
113,106.0,Zimbabwe,250929,227.0,5496.0,1.0,243195.0,102.0,2238.0,12.0,16430.0,360.0,2311968.0,151383.0,15272354.0,Africa,61.0,2779.0,7.0,15.0,0.07,147.0
114,107.0,Luxembourg,244182,,1073.0,,235939.0,,7170.0,,378431.0,1663.0,4248188.0,6583796.0,645249.0,Europe,3.0,601.0,0.0,,,11112.0
115,108.0,Uzbekistan,238945,5.0,1637.0,,237168.0,7.0,140.0,23.0,6949.0,48.0,1377915.0,40071.0,34387099.0,Asia,144.0,21006.0,25.0,0.1,,4.0
116,109.0,Montenegro,236803,41.0,2719.0,,233633.0,229.0,451.0,6.0,376945.0,4328.0,2470598.0,3932721.0,628216.0,Europe,3.0,231.0,0.0,65.0,,718.0
117,110.0,Mozambique,225600,14.0,2203.0,,223319.0,16.0,78.0,13.0,6855.0,67.0,1323952.0,40227.0,32911946.0,Africa,146.0,14940.0,25.0,0.4,,2.0
118,111.0,Laos,209823,39.0,754.0,,,,,,28069.0,101.0,1232128.0,164826.0,7475344.0,Asia,36.0,9914.0,6.0,5.0,,26943.0
119,112.0,Kyrgyzstan,200993,,2991.0,,196406.0,,1596.0,131.0,29875.0,445.0,1907195.0,283477.0,6727876.0,Asia,33.0,2249.0,4.0,,,237.0
120,113.0,Iceland,187664,169.0,153.0,,,,,,543270.0,443.0,1925385.0,5573814.0,345434.0,Europe,2.0,2258.0,0.0,489.0,,323726.0
121,114.0,Afghanistan,179716,,7698.0,,162741.0,,9277.0,1124.0,4428.0,190.0,958454.0,23615.0,40587049.0,Asia,226.0,5272.0,42.0,,,229.0
122,115.0,Maldives,179662,,298.0,,163687.0,,15677.0,25.0,321653.0,534.0,2213831.0,3963476.0,558558.0,Asia,3.0,1874.0,0.0,,,28067.0
123,116.0,Namibia,165117,164.0,4034.0,1.0,158078.0,125.0,3005.0,,62831.0,1535.0,1031379.0,392461.0,2627975.0,Africa,16.0,651.0,3.0,62.0,0.4,1143.0
124,117.0,Martinique,164411,,931.0,,104.0,,163376.0,8.0,438764.0,2485.0,828928.0,2212162.0,374714.0,North America,2.0,402.0,0.0,,,436002.0
125,118.0,Uganda,164069,,3596.0,,100205.0,,60268.0,2.0,3385.0,74.0,2612795.0,53902.0,48473448.0,Africa,295.0,13480.0,19.0,,,1243.0
126,119.0,El Salvador,162089,,4131.0,,150662.0,,7296.0,8.0,24753.0,631.0,1950448.0,297863.0,6548140.0,North America,40.0,1585.0,3.0,,,1114.0
127,120.0,Ghana,161370,19.0,1445.0,,159881.0,16.0,44.0,1.0,4996.0,45.0,2447976.0,75788.0,32300151.0,Africa,200.0,22353.0,13.0,0.6,,1.0
128,121.0,Trinidad and Tobago,159344,676.0,3896.0,1.0,145925.0,463.0,9523.0,18.0,113165.0,2767.0,739498.0,525188.0,1408064.0,North America,9.0,361.0,2.0,480.0,0.7,6763.0
129,122.0,Brunei,147021,246.0,222.0,,145166.0,223.0,1633.0,,330083.0,498.0,717784.0,1611527.0,445406.0,Asia,3.0,2006.0,1.0,552.0,,3666.0
130,123.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350104.0,2134.0,938039.0,2343615.0,400253.0,North America,3.0,469.0,0.0,,,342348.0
131,124.0,Cambodia,136262,,3056.0,,133201.0,,5.0,,7942.0,178.0,2964585.0,172793.0,17156823.0,Asia,126.0,5614.0,6.0,,,0.3
132,125.0,Jamaica,135331,238.0,3039.0,2.0,86288.0,125.0,46004.0,,45328.0,1018.0,1055693.0,353592.0,2985626.0,North America,22.0,982.0,3.0,80.0,0.7,15408.0
133,126.0,Rwanda,129999,11.0,1459.0,,45522.0,,83018.0,,9587.0,108.0,5395660.0,397921.0,13559635.0,Africa,104.0,9294.0,3.0,0.8,,6122.0
134,127.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4309.0,69.0,1751774.0,63023.0,27795974.0,Africa,232.0,14424.0,16.0,,,2.0
135,128.0,Angola,99194,,1900.0,,97149.0,,145.0,,2850.0,55.0,1499795.0,43097.0,34800148.0,Africa,351.0,18316.0,23.0,,,4.0
136,129.0,Malta,94205,92.0,719.0,1.0,91398.0,158.0,2088.0,4.0,212284.0,1620.0,1916252.0,4318139.0,443768.0,Europe,5.0,617.0,0.0,207.0,2.0,4705.0
137,130.0,DRC,87633,,1338.0,,50930.0,,35365.0,,925.0,14.0,846704.0,8940.0,94711940.0,Africa,1081.0,70786.0,112.0,,,373.0
138,131.0,Senegal,86087,12.0,1966.0,,84097.0,5.0,24.0,,4897.0,112.0,1089459.0,61976.0,17578655.0,Africa,204.0,8941.0,16.0,0.7,,1.0
139,132.0,Malawi,85943,8.0,2639.0,1.0,82849.0,1.0,455.0,67.0,4283.0,132.0,582048.0,29008.0,20065117.0,Africa,233.0,7603.0,34.0,0.4,0.05,23.0
140,133.0,French Guiana,82313,,397.0,,11254.0,,70662.0,1.0,262706.0,1267.0,635980.0,2029758.0,313328.0,South America,4.0,789.0,0.0,,,225521.0
141,134.0,Ivory Coast,82088,18.0,799.0,,81247.0,12.0,42.0,,2973.0,29.0,1516836.0,54930.0,27614038.0,Africa,336.0,34561.0,18.0,0.7,,2.0
142,135.0,Suriname,80416,176.0,1341.0,2.0,49485.0,19.0,29590.0,,134795.0,2248.0,237010.0,397282.0,596579.0,South America,7.0,445.0,3.0,295.0,3.0,49599.0
143,136.0,Barbados,79383,334.0,443.0,3.0,75510.0,738.0,3430.0,,275596.0,1538.0,681391.0,2365604.0,288041.0,North America,4.0,650.0,0.0,1160.0,10.0,11908.0
144,137.0,Channel Islands,76018,251.0,176.0,,75199.0,220.0,643.0,,429733.0,995.0,1252808.0,7082173.0,176896.0,Europe,2.0,1005.0,0.0,1419.0,,3635.0
145,138.0,French Polynesia,72898,22.0,649.0,,,,,7.0,256700.0,2285.0,,,283981.0,Australia/Oceania,4.0,438.0,,77.0,,136449.0
