,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
43,36.0,Peru,3576309,267.0,213116.0,10.0,,,,189.0,105684.0,6298.0,30448621.0,899788.0,33839763.0,South America,9.0,159.0,1.0,8.0,0.3,48538.0
44,37.0,Greece,3422233,2235.0,29711.0,21.0,3346122.0,4750.0,46400.0,151.0,331391.0,2877.0,81883919.0,7929209.0,10326871.0,Europe,3.0,348.0,0.0,216.0,2.0,4493.0
45,38.0,Denmark,2980843,1605.0,6330.0,18.0,2965874.0,531.0,8639.0,11.0,511228.0,1086.0,127377418.0,21845818.0,5830746.0,Europe,2.0,921.0,0.0,275.0,3.0,1482.0
46,39.0,Romania,2906285,234.0,65654.0,2.0,,,,101.0,153001.0,3456.0,23065296.0,1214266.0,18995264.0,Europe,7.0,289.0,1.0,12.0,0.1,12317.0
47,40.0,DPRK,2814380,167650.0,68.0,1.0,2334910.0,267640.0,479402.0,,108277.0,3.0,,,25992302.0,Asia,9.0,382240.0,,6450.0,0.04,18444.0
48,41.0,Sweden,2506607,,18908.0,,2480483.0,413.0,7216.0,7.0,245306.0,1850.0,18573144.0,1817641.0,10218267.0,Europe,4.0,540.0,1.0,,,706.0
49,42.0,Iraq,2327387,118.0,25218.0,2.0,2301061.0,142.0,1108.0,10.0,55510.0,601.0,18561155.0,442694.0,41927700.0,Asia,18.0,1663.0,2.0,3.0,0.05,26.0
50,43.0,Serbia,2015382,296.0,16068.0,3.0,1992675.0,595.0,6639.0,8.0,232431.0,1853.0,9656839.0,1113709.0,8670881.0,Europe,4.0,540.0,1.0,34.0,0.3,766.0
51,44.0,Bangladesh,1953264,31.0,29130.0,2.0,1901157.0,193.0,22977.0,1259.0,11641.0,174.0,14090035.0,83974.0,167789957.0,Asia,86.0,5760.0,12.0,0.2,0.01,137.0
52,45.0,Hungary,1914697,,46446.0,,1830803.0,,37448.0,21.0,199157.0,4831.0,11394556.0,1185204.0,9614006.0,Europe,5.0,207.0,1.0,,,3895.0
53,46.0,Slovakia,1788490,38.0,20081.0,1.0,1765106.0,50.0,3303.0,30.0,327284.0,3675.0,7138024.0,1306221.0,5464639.0,Europe,3.0,272.0,1.0,7.0,0.2,604.0
54,47.0,Jordan,1694216,,14048.0,,1678941.0,,1227.0,124.0,162991.0,1351.0,16670254.0,1603750.0,10394545.0,Asia,6.0,740.0,1.0,,,118.0
55,48.0,Georgia,1655221,,16811.0,,1637293.0,,1117.0,,416439.0,4230.0,16920079.0,4256946.0,3974699.0,Asia,2.0,236.0,0.0,,,281.0
56,49.0,Ireland,1551835,,7244.0,,1525470.0,1546.0,19121.0,28.0,307781.0,1437.0,12193391.0,2418356.0,5042016.0,Europe,3.0,696.0,0.0,,,3792.0
57,50.0,Pakistan,1529834,49.0,30379.0,,1496123.0,69.0,3332.0,87.0,6681.0,133.0,28473285.0,124340.0,228996173.0,Asia,150.0,7538.0,8.0,0.2,,15.0
58,51.0,Norway,1431697,406.0,3094.0,,,,,20.0,260245.0,562.0,11002430.0,1999952.0,5501348.0,Europe,4.0,1778.0,1.0,74.0,,243513.0
59,52.0,Taiwan,1386584,66227.0,1436.0,40.0,172535.0,23075.0,1212613.0,,58020.0,60.0,17249430.0,721787.0,23898230.0,Asia,17.0,16642.0,1.0,2771.0,2.0,50741.0
60,53.0,Kazakhstan,1305697,6.0,13661.0,,1291885.0,5.0,151.0,24.0,68001.0,711.0,11575012.0,602830.0,19201122.0,Asia,15.0,1406.0,2.0,0.3,,8.0
61,54.0,Singapore,1272386,2751.0,1377.0,2.0,1193116.0,4285.0,77893.0,6.0,214304.0,232.0,23877882.0,4021680.0,5937290.0,Asia,5.0,4312.0,0.0,463.0,0.3,13119.0
62,55.0,Hong Kong,1210586,190.0,9370.0,,,,,5.0,159038.0,1231.0,44972952.0,5908227.0,7611920.0,Asia,6.0,812.0,0.0,25.0,,156069.0
63,56.0,Morocco,1166716,88.0,16075.0,,1149656.0,55.0,985.0,293.0,30917.0,426.0,11237010.0,297769.0,37737287.0,Africa,32.0,2348.0,3.0,2.0,,26.0
64,57.0,Bulgaria,1163706,293.0,37106.0,13.0,1044355.0,1716.0,82245.0,41.0,169893.0,5417.0,9971266.0,1455736.0,6849639.0,Europe,6.0,185.0,1.0,43.0,2.0,12007.0
65,58.0,Croatia,1134269,37.0,15968.0,2.0,1115682.0,522.0,2619.0,5.0,279553.0,3935.0,4859993.0,1197797.0,4057442.0,Europe,4.0,254.0,1.0,9.0,0.5,645.0
66,59.0,New Zealand,1105317,6067.0,1017.0,10.0,1049783.0,7105.0,54517.0,,220971.0,203.0,7153172.0,1430034.0,5002100.0,Australia/Oceania,5.0,4918.0,1.0,1213.0,2.0,10899.0
67,60.0,Cuba,1105016,37.0,8529.0,,1096163.0,46.0,324.0,23.0,97672.0,754.0,12920253.0,1142016.0,11313553.0,North America,10.0,1326.0,1.0,3.0,,29.0
68,61.0,Lebanon,1098640,64.0,10418.0,1.0,1085901.0,219.0,2321.0,186.0,162336.0,1539.0,4795578.0,708598.0,6767700.0,Asia,6.0,650.0,1.0,9.0,0.1,343.0
69,62.0,Finland,1081225,,4406.0,,,,,21.0,194570.0,793.0,10873312.0,1956693.0,5556984.0,Europe,5.0,1261.0,1.0,,,185500.0
70,63.0,Lithuania,1061559,24.0,9135.0,1.0,1035107.0,,17317.0,11.0,400504.0,3446.0,9967630.0,3760578.0,2650558.0,Europe,2.0,290.0,0.0,9.0,0.4,6533.0
71,64.0,Tunisia,1041789,,28628.0,,,,,29.0,86439.0,2375.0,4607327.0,382277.0,12052313.0,Africa,12.0,421.0,3.0,,,-1128.0
72,65.0,Slovenia,1022616,102.0,6630.0,1.0,1009445.0,203.0,6541.0,7.0,491766.0,3188.0,2662278.0,1280263.0,2079478.0,Europe,2.0,314.0,1.0,49.0,0.5,3146.0
73,66.0,Belarus,982867,,6978.0,,,,,,104079.0,739.0,13220483.0,1399963.0,9443450.0,Europe,10.0,1353.0,1.0,,,5014.0
74,67.0,Nepal,979076,8.0,11952.0,,966991.0,16.0,133.0,,32498.0,397.0,5687735.0,188792.0,30126986.0,Asia,31.0,2521.0,5.0,0.3,,4.0
75,68.0,Uruguay,915151,1509.0,7224.0,2.0,900835.0,684.0,7092.0,18.0,261735.0,2066.0,6114822.0,1748851.0,3496479.0,South America,4.0,484.0,1.0,432.0,0.6,2028.0
76,69.0,Bolivia,907307,83.0,21945.0,1.0,866011.0,332.0,19351.0,220.0,75774.0,1833.0,2705422.0,225943.0,11973906.0,South America,13.0,546.0,4.0,7.0,0.08,1616.0
77,70.0,UAE,905151,321.0,2302.0,,888939.0,355.0,13910.0,,89475.0,228.0,160728161.0,15888173.0,10116214.0,Asia,11.0,4395.0,0.0,32.0,,1375.0
78,71.0,Costa Rica,888800,1375.0,8490.0,1.0,853453.0,1066.0,26857.0,38.0,171516.0,1638.0,4487906.0,866053.0,5182023.0,North America,6.0,610.0,1.0,265.0,0.2,5183.0
79,72.0,Ecuador,874719,,35617.0,,,,,759.0,48196.0,1962.0,2470170.0,136103.0,18149286.0,South America,21.0,510.0,7.0,,,21776.0
80,73.0,Guatemala,856576,80.0,17969.0,15.0,836034.0,158.0,2573.0,5.0,46197.0,969.0,4608728.0,248560.0,18541738.0,North America,22.0,1032.0,4.0,4.0,0.8,139.0
81,74.0,Panama,832045,1758.0,8229.0,2.0,797202.0,3156.0,26614.0,16.0,187266.0,1852.0,6140979.0,1382135.0,4443110.0,North America,5.0,540.0,1.0,396.0,0.5,5990.0
82,75.0,Latvia,827201,345.0,5815.0,2.0,818845.0,588.0,2541.0,7.0,447908.0,3149.0,7241076.0,3920852.0,1846812.0,Europe,2.0,318.0,0.0,187.0,1.0,1376.0
83,76.0,Azerbaijan,792714,2.0,9710.0,,782957.0,,47.0,,76874.0,942.0,6874348.0,666644.0,10311877.0,Asia,13.0,1062.0,2.0,0.2,,5.0
84,77.0,Saudi Arabia,763692,650.0,9131.0,1.0,748030.0,538.0,6531.0,73.0,21309.0,255.0,42358052.0,1181920.0,35838346.0,Asia,47.0,3925.0,1.0,18.0,0.03,182.0
85,78.0,Sri Lanka,663765,7.0,16512.0,,646939.0,2.0,314.0,,30754.0,765.0,6486117.0,300521.0,21582910.0,Asia,33.0,1307.0,3.0,0.3,,15.0
86,79.0,Paraguay,650283,,18885.0,,624673.0,,6725.0,4.0,89103.0,2588.0,2633737.0,360880.0,7298098.0,South America,11.0,386.0,3.0,,,921.0
87,80.0,Kuwait,632781,,2555.0,,629695.0,,531.0,4.0,144144.0,582.0,8098920.0,1844893.0,4389913.0,Asia,7.0,1718.0,1.0,,,121.0
88,81.0,Myanmar,613227,5.0,19434.0,,592189.0,3.0,1604.0,,11130.0,353.0,8147519.0,147870.0,55099083.0,Asia,90.0,2835.0,7.0,0.09,,29.0
89,82.0,Palestine,582363,117.0,5356.0,1.0,576879.0,115.0,128.0,17.0,109355.0,1006.0,3078533.0,578079.0,5325451.0,Asia,9.0,994.0,2.0,22.0,0.2,24.0
90,83.0,Bahrain,581866,495.0,1483.0,1.0,576076.0,606.0,4307.0,5.0,320891.0,818.0,9819506.0,5415316.0,1813284.0,Asia,3.0,1223.0,0.0,273.0,0.6,2375.0
91,84.0,Dominican Republic,581464,113.0,4377.0,,576408.0,261.0,679.0,1.0,52605.0,396.0,3324187.0,300737.0,11053480.0,North America,19.0,2525.0,3.0,10.0,,61.0
92,85.0,Estonia,575094,,2561.0,,516588.0,,55945.0,4.0,432981.0,1928.0,3357306.0,2527671.0,1328221.0,Europe,2.0,519.0,0.0,,,42120.0
93,86.0,Venezuela,523377,34.0,5716.0,,516556.0,50.0,1105.0,230.0,18505.0,202.0,3359014.0,118761.0,28283717.0,South America,54.0,4948.0,8.0,1.0,,39.0
94,87.0,Moldova,517753,,11503.0,,504142.0,,2108.0,49.0,128915.0,2864.0,3216305.0,800823.0,4016249.0,Europe,8.0,349.0,1.0,,,525.0
95,88.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4865.0,232.0,3693367.0,34849.0,105981201.0,Africa,206.0,4306.0,29.0,,,461.0
96,89.0,Libya,501904,,6430.0,,490973.0,,4501.0,101.0,71214.0,912.0,2477219.0,351486.0,7047854.0,Africa,14.0,1096.0,3.0,,,639.0
97,90.0,Cyprus,477711,,1032.0,,124370.0,,352309.0,60.0,390297.0,843.0,9477138.0,7742962.0,1223968.0,Asia,3.0,1186.0,0.0,,,287842.0
98,91.0,Ethiopia,471423,50.0,7512.0,,455815.0,5.0,8096.0,10.0,3917.0,62.0,4871615.0,40481.0,120343151.0,Africa,255.0,16020.0,25.0,0.4,,67.0
99,92.0,Mongolia,469885,,2179.0,,313256.0,,154450.0,192.0,139100.0,645.0,4030048.0,1193012.0,3378044.0,Asia,7.0,1550.0,1.0,,,45722.0
100,93.0,Honduras,424859,88.0,10896.0,,132401.0,,281562.0,105.0,41644.0,1068.0,1372779.0,134556.0,10202266.0,North America,24.0,936.0,7.0,9.0,,27598.0
101,94.0,Armenia,422939,22.0,8624.0,1.0,412240.0,169.0,2075.0,,142226.0,2900.0,3089295.0,1038869.0,2973709.0,Asia,7.0,345.0,1.0,7.0,0.3,698.0
102,95.0,Réunion,411363,,770.0,,403795.0,,6798.0,10.0,453350.0,849.0,1603660.0,1767340.0,907386.0,Africa,2.0,1178.0,1.0,,,7492.0
103,96.0,Oman,389473,,4260.0,,384669.0,,544.0,2.0,72772.0,796.0,25000000.0,4671177.0,5351970.0,Asia,14.0,1256.0,0.0,,,102.0
104,97.0,Bosnia and Herzegovina,377745,36.0,15785.0,2.0,,,,,116506.0,4869.0,1772985.0,546835.0,3242268.0,Europe,9.0,205.0,2.0,11.0,0.6,52353.0
105,98.0,Qatar,367272,173.0,677.0,,365538.0,123.0,1057.0,,130804.0,241.0,3514885.0,1251827.0,2807805.0,Asia,8.0,4147.0,1.0,62.0,,376.0
106,99.0,Kenya,324274,32.0,5651.0,,318324.0,48.0,299.0,,5790.0,101.0,3650765.0,65182.0,56008989.0,Africa,173.0,9911.0,15.0,0.6,,5.0
107,100.0,Zambia,321195,49.0,3985.0,,316628.0,110.0,582.0,,16594.0,206.0,3468197.0,179175.0,19356502.0,Africa,60.0,4857.0,6.0,3.0,,30.0
108,101.0,North Macedonia,311350,151.0,9297.0,,301545.0,184.0,508.0,,149457.0,4463.0,2042804.0,980603.0,2083212.0,Europe,7.0,224.0,1.0,72.0,,244.0
109,102.0,Botswana,306614,,2692.0,,303619.0,,303.0,1.0,125593.0,1103.0,2026898.0,830241.0,2441337.0,Africa,8.0,907.0,1.0,,,124.0
110,103.0,Albania,275881,17.0,3497.0,,272162.0,37.0,222.0,2.0,96064.0,1218.0,1823510.0,634958.0,2871860.0,Europe,10.0,821.0,2.0,6.0,,77.0
111,104.0,Algeria,265855,1.0,6875.0,,178386.0,,80594.0,6.0,5863.0,152.0,230861.0,5091.0,45347181.0,Africa,171.0,6596.0,196.0,0.02,,1777.0
112,105.0,Nigeria,255937,,3143.0,,249996.0,,2798.0,11.0,1186.0,15.0,5152011.0,23875.0,215791441.0,Africa,843.0,68658.0,42.0,,,13.0
113,106.0,Zimbabwe,250702,60.0,5495.0,1.0,243093.0,60.0,2114.0,12.0,16416.0,360.0,2309583.0,151232.0,15271763.0,Africa,61.0,2779.0,7.0,4.0,0.07,138.0
114,107.0,Luxembourg,244182,,1073.0,,235939.0,,7170.0,,378447.0,1663.0,4248188.0,6584082.0,645221.0,Europe,3.0,601.0,0.0,,,11112.0
115,108.0,Uzbekistan,238940,11.0,1637.0,,237161.0,15.0,142.0,23.0,6949.0,48.0,1377915.0,40072.0,34385774.0,Asia,144.0,21005.0,25.0,0.3,,4.0
116,109.0,Montenegro,236762,41.0,2719.0,,233404.0,42.0,639.0,6.0,376880.0,4328.0,2470598.0,3932721.0,628216.0,Europe,3.0,231.0,0.0,65.0,,1017.0
117,110.0,Mozambique,225586,9.0,2203.0,2.0,223303.0,24.0,80.0,13.0,6855.0,67.0,1323460.0,40215.0,32909544.0,Africa,146.0,14939.0,25.0,0.3,0.06,2.0
118,111.0,Laos,209784,56.0,754.0,,,,,,28065.0,101.0,1232128.0,164832.0,7475055.0,Asia,36.0,9914.0,6.0,7.0,,26939.0
119,112.0,Kyrgyzstan,200993,,2991.0,,196406.0,,1596.0,131.0,29876.0,445.0,1907195.0,283489.0,6727581.0,Asia,33.0,2249.0,4.0,,,237.0
120,113.0,Iceland,187495,71.0,153.0,,,,,,542790.0,443.0,1925385.0,5573911.0,345428.0,Europe,2.0,2258.0,0.0,206.0,,323242.0
121,114.0,Afghanistan,179716,,7698.0,,162741.0,,9277.0,1124.0,4428.0,190.0,958454.0,23616.0,40584648.0,Asia,226.0,5272.0,42.0,,,229.0
122,115.0,Maldives,179662,102.0,298.0,,163687.0,,15677.0,25.0,321668.0,534.0,2213831.0,3963660.0,558532.0,Asia,3.0,1874.0,0.0,183.0,,28068.0
123,116.0,Namibia,164953,103.0,4033.0,1.0,157953.0,138.0,2967.0,,62771.0,1535.0,1030613.0,392189.0,2627849.0,Africa,16.0,652.0,3.0,39.0,0.4,1129.0
124,117.0,Martinique,164411,,931.0,,104.0,,163376.0,8.0,438763.0,2485.0,828928.0,2212156.0,374715.0,North America,2.0,402.0,0.0,,,436001.0
125,118.0,Uganda,164069,,3596.0,,100205.0,,60268.0,2.0,3385.0,74.0,2612795.0,53906.0,48469482.0,Africa,295.0,13479.0,19.0,,,1243.0
126,119.0,El Salvador,162089,,4131.0,1.0,150662.0,,7296.0,8.0,24754.0,631.0,1950448.0,297867.0,6548050.0,North America,40.0,1585.0,3.0,,0.2,1114.0
127,120.0,Ghana,161351,,1445.0,,159865.0,,41.0,1.0,4996.0,45.0,2447185.0,75768.0,32298375.0,Africa,200.0,22352.0,13.0,,,1.0
128,121.0,Trinidad and Tobago,158668,443.0,3895.0,2.0,145462.0,659.0,9311.0,18.0,112686.0,2766.0,738081.0,524186.0,1408052.0,North America,9.0,362.0,2.0,315.0,1.0,6613.0
129,122.0,Brunei,146775,269.0,222.0,1.0,144943.0,271.0,1610.0,,329539.0,498.0,717784.0,1611567.0,445395.0,Asia,3.0,2006.0,1.0,604.0,2.0,3615.0
130,123.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350104.0,2134.0,938039.0,2343615.0,400253.0,North America,3.0,469.0,0.0,,,342348.0
131,124.0,Cambodia,136262,,3056.0,,133201.0,,5.0,,7942.0,178.0,2964585.0,172800.0,17156191.0,Asia,126.0,5614.0,6.0,,,0.3
132,125.0,Jamaica,135093,433.0,3037.0,5.0,86163.0,118.0,45893.0,,45248.0,1017.0,1055693.0,353596.0,2985591.0,North America,22.0,983.0,3.0,145.0,2.0,15371.0
133,126.0,Rwanda,129988,10.0,1459.0,,45522.0,,83007.0,,9587.0,108.0,5390797.0,397588.0,13558755.0,Africa,104.0,9293.0,3.0,0.7,,6122.0
134,127.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4310.0,69.0,1751774.0,63027.0,27794163.0,Africa,232.0,14424.0,16.0,,,2.0
135,128.0,Angola,99194,,1900.0,,97149.0,,145.0,,2851.0,55.0,1499795.0,43101.0,34797342.0,Africa,351.0,18314.0,23.0,,,4.0
136,129.0,Malta,94113,67.0,718.0,1.0,91240.0,142.0,2155.0,4.0,212078.0,1618.0,1914941.0,4315214.0,443765.0,Europe,5.0,618.0,0.0,151.0,2.0,4856.0
137,130.0,DRC,87633,,1338.0,,50930.0,,35365.0,,925.0,14.0,846704.0,8940.0,94704467.0,Africa,1081.0,70781.0,112.0,,,373.0
138,131.0,Senegal,86075,2.0,1966.0,,84092.0,6.0,17.0,,4897.0,112.0,1088831.0,61945.0,17577446.0,Africa,204.0,8941.0,16.0,0.1,,1.0
139,132.0,Malawi,85935,6.0,2638.0,,82848.0,49.0,449.0,67.0,4283.0,131.0,581687.0,28992.0,20063762.0,Africa,233.0,7606.0,34.0,0.3,,22.0
140,133.0,French Guiana,82313,,397.0,,11254.0,,70662.0,1.0,262723.0,1267.0,635980.0,2029894.0,313307.0,South America,4.0,789.0,0.0,,,225536.0
141,134.0,Ivory Coast,82070,26.0,799.0,,81235.0,22.0,36.0,,2972.0,29.0,1515956.0,54902.0,27612248.0,Africa,336.0,34559.0,18.0,0.9,,1.0
142,135.0,Suriname,80240,,1339.0,,49466.0,,29435.0,,134503.0,2245.0,236652.0,396691.0,596565.0,South America,7.0,446.0,3.0,,,49341.0
143,136.0,Barbados,79049,130.0,440.0,,74772.0,575.0,3837.0,,274438.0,1528.0,680193.0,2361453.0,288040.0,North America,4.0,655.0,0.0,451.0,,13321.0
144,137.0,Channel Islands,75767,,176.0,,74979.0,,612.0,,428326.0,995.0,1252808.0,7082373.0,176891.0,Europe,2.0,1005.0,0.0,,,3460.0
145,138.0,French Polynesia,72876,18.0,649.0,,,,,7.0,256626.0,2285.0,,,283977.0,Australia/Oceania,4.0,438.0,,63.0,,136374.0
146,139.0,Eswatini,72202,52.0,1404.0,,70383.0,84.0,415.0,11.0,61040.0,1187.0,1024835.0,866401.0,1182864.0,Africa,16.0,842.0,1.0,44.0,,351.0
