,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
12,5.0,France,29021224,56449.0,146979.0,123.0,27825154.0,155579.0,1049091.0,1364.0,442795.0,2243.0,269816888.0,4116769.0,65540928.0,Europe,2.0,446.0,0.0,861.0,2.0,16007.0
13,6.0,Germany,25490156,104449.0,137222.0,202.0,23536900.0,163700.0,1816034.0,1279.0,302446.0,1628.0,122332384.0,1451500.0,84279960.0,Europe,3.0,614.0,1.0,1239.0,2.0,21548.0
14,7.0,UK,22144628,4341.0,176424.0,,21589987.0,31555.0,378217.0,253.0,323061.0,2574.0,519264096.0,7575380.0,68546277.0,Europe,3.0,389.0,0.0,63.0,,5518.0
15,8.0,Russia,18237227,4531.0,377150.0,101.0,17614371.0,5014.0,245706.0,2300.0,124869.0,2582.0,273400000.0,1871958.0,146050315.0,Europe,8.0,387.0,1.0,31.0,0.7,1682.0
16,9.0,S. Korea,17614895,49896.0,23462.0,62.0,,,,398.0,343030.0,457.0,15804065.0,307766.0,51350875.0,Asia,3.0,2189.0,3.0,972.0,1.0,323693.0
17,10.0,Italy,16872618,56015.0,164731.0,158.0,15624915.0,76824.0,1082972.0,358.0,279824.0,2732.0,216566431.0,3591648.0,60297233.0,Europe,4.0,366.0,0.0,929.0,3.0,17961.0
18,11.0,Turkey,15046779,1858.0,98861.0,7.0,14944393.0,1511.0,3525.0,975.0,174923.0,1149.0,160096045.0,1861163.0,86019338.0,Asia,6.0,870.0,1.0,22.0,0.08,41.0
19,12.0,Spain,12058888,12458.0,105123.0,62.0,11522364.0,16216.0,431401.0,339.0,257733.0,2247.0,471036328.0,10067394.0,46788306.0,Europe,4.0,445.0,0.0,266.0,1.0,9220.0
20,13.0,Vietnam,10681214,2855.0,43058.0,1.0,9324934.0,2769.0,1313222.0,363.0,107934.0,435.0,85806031.0,867077.0,98960160.0,Asia,9.0,2298.0,1.0,29.0,0.01,13270.0
21,14.0,Argentina,9101319,,128729.0,,8895999.0,,76591.0,372.0,198011.0,2801.0,35716069.0,777050.0,45963646.0,South America,5.0,357.0,1.0,,,1666.0
22,15.0,Japan,8133197,33664.0,29843.0,30.0,7784155.0,36479.0,319199.0,158.0,64673.0,237.0,49702654.0,395219.0,125759701.0,Asia,15.0,4214.0,3.0,268.0,0.2,2538.0
23,16.0,Netherlands,8063029,1586.0,22281.0,3.0,7966635.0,7168.0,74113.0,55.0,468643.0,1295.0,21107399.0,1226813.0,17205067.0,Europe,2.0,772.0,1.0,92.0,0.2,4308.0
24,17.0,Iran,7226219,460.0,141192.0,3.0,7010698.0,2467.0,74329.0,836.0,84042.0,1642.0,51582635.0,599914.0,85983346.0,Asia,12.0,609.0,2.0,5.0,0.03,864.0
25,18.0,Australia,6334822,47946.0,7565.0,49.0,5983298.0,42837.0,343959.0,123.0,243201.0,290.0,70112622.0,2691704.0,26047667.0,Australia/Oceania,4.0,3443.0,0.0,1841.0,2.0,13205.0
26,19.0,Colombia,6093645,,139809.0,,5927076.0,,26760.0,342.0,117441.0,2694.0,34560302.0,666068.0,51887026.0,South America,9.0,371.0,2.0,,,516.0
27,20.0,Indonesia,6049141,456.0,156416.0,20.0,5886870.0,659.0,5855.0,2771.0,21691.0,561.0,96701485.0,346751.0,278878726.0,Asia,46.0,1783.0,3.0,2.0,0.07,21.0
28,21.0,Poland,6001327,727.0,116150.0,12.0,5334983.0,50.0,550194.0,1125.0,158892.0,3075.0,36178272.0,957861.0,37769871.0,Europe,6.0,325.0,1.0,19.0,0.3,14567.0
29,22.0,Mexico,5745652,424.0,324465.0,2.0,5044893.0,776.0,376294.0,4798.0,43713.0,2469.0,15855490.0,120628.0,131440812.0,North America,23.0,405.0,8.0,3.0,0.02,2863.0
30,23.0,Ukraine,5006460,,108449.0,,,,,177.0,115763.0,2508.0,19521252.0,451385.0,43247409.0,Europe,9.0,399.0,2.0,,,19423.0
31,24.0,Malaysia,4463740,2605.0,35590.0,6.0,4405197.0,2014.0,22953.0,67.0,134719.0,1074.0,59008611.0,1780921.0,33133752.0,Asia,7.0,931.0,1.0,79.0,0.2,693.0
32,25.0,Thailand,4337568,6230.0,29199.0,53.0,4228370.0,11132.0,79999.0,1496.0,61855.0,416.0,17270775.0,246288.0,70124258.0,Asia,16.0,2402.0,4.0,89.0,0.8,1141.0
33,26.0,Austria,4189700,4022.0,18271.0,22.0,4106651.0,5693.0,64778.0,79.0,460328.0,2007.0,184388182.0,20258998.0,9101545.0,Europe,2.0,498.0,0.0,442.0,2.0,7117.0
34,27.0,Belgium,4102082,,31580.0,,3903739.0,12348.0,166763.0,122.0,351115.0,2703.0,33779532.0,2891338.0,11683011.0,Europe,3.0,370.0,0.0,,,14274.0
35,28.0,Israel,4097845,2413.0,10749.0,8.0,4052605.0,,34491.0,150.0,439400.0,1153.0,41373364.0,4436346.0,9326000.0,Asia,2.0,868.0,0.0,259.0,0.9,3698.0
36,29.0,Portugal,3935932,,22420.0,,,,,61.0,388095.0,2211.0,41642475.0,4106077.0,10141670.0,Europe,3.0,452.0,0.0,,,102284.0
37,30.0,Czechia,3913356,865.0,40229.0,1.0,3866199.0,1408.0,6928.0,14.0,364177.0,3744.0,55288462.0,5145140.0,10745764.0,Europe,3.0,267.0,0.0,80.0,0.09,645.0
38,31.0,South Africa,3852148,7523.0,100559.0,26.0,3685196.0,4341.0,66393.0,192.0,63469.0,1657.0,24726029.0,407394.0,60693120.0,Africa,16.0,604.0,2.0,124.0,0.4,1094.0
39,32.0,Canada,3799360,4102.0,39854.0,67.0,3489567.0,5262.0,269939.0,423.0,99058.0,1039.0,61306765.0,1598410.0,38354852.0,North America,10.0,962.0,1.0,107.0,2.0,7038.0
40,33.0,Philippines,3687320,127.0,60439.0,,3623243.0,391.0,3638.0,289.0,32840.0,538.0,29743235.0,264899.0,112281327.0,Asia,30.0,1858.0,4.0,1.0,,32.0
41,34.0,Switzerland,3631881,1740.0,13882.0,,3530433.0,9470.0,87566.0,78.0,414040.0,1583.0,20927607.0,2385780.0,8771809.0,Europe,2.0,632.0,0.0,198.0,,9983.0
42,35.0,Chile,3583227,1853.0,57642.0,3.0,3454381.0,3462.0,71204.0,167.0,184512.0,2968.0,37419745.0,1926864.0,19420021.0,South America,5.0,337.0,1.0,95.0,0.2,3667.0
43,36.0,Peru,3570339,264.0,212968.0,11.0,,,,254.0,105562.0,6297.0,30100460.0,889962.0,33822189.0,South America,9.0,159.0,1.0,8.0,0.3,48391.0
44,37.0,Greece,3371051,6453.0,29444.0,27.0,3280545.0,7555.0,61062.0,196.0,326374.0,2851.0,80771769.0,7820047.0,10328809.0,Europe,3.0,351.0,0.0,625.0,3.0,5912.0
45,38.0,Denmark,2973651,922.0,6252.0,8.0,2955994.0,1350.0,11405.0,6.0,510063.0,1072.0,127306349.0,21836543.0,5829968.0,Europe,2.0,932.0,0.0,158.0,1.0,1956.0
46,39.0,Romania,2900375,812.0,65581.0,14.0,2606660.0,,228134.0,153.0,152650.0,3452.0,22872014.0,1203781.0,19000146.0,Europe,7.0,290.0,1.0,43.0,0.7,12007.0
47,40.0,Sweden,2503090,,18791.0,,2474725.0,,9574.0,16.0,245020.0,1839.0,18534055.0,1814243.0,10215862.0,Europe,4.0,544.0,1.0,,,937.0
48,41.0,Iraq,2325871,131.0,25215.0,1.0,2299451.0,125.0,1205.0,11.0,55519.0,602.0,18508162.0,441795.0,41893091.0,Asia,18.0,1661.0,2.0,3.0,0.02,29.0
49,42.0,Serbia,2010961,466.0,16037.0,4.0,1984483.0,758.0,10441.0,16.0,231885.0,1849.0,9561725.0,1102569.0,8672221.0,Europe,4.0,541.0,1.0,54.0,0.5,1204.0
50,43.0,Bangladesh,1952855,26.0,29127.0,,1897798.0,,25930.0,1273.0,11643.0,174.0,14027750.0,83634.0,167727244.0,Asia,86.0,5758.0,12.0,0.2,,155.0
51,44.0,Hungary,1903200,,46266.0,,1808061.0,,48873.0,40.0,197942.0,4812.0,11355462.0,1181023.0,9614940.0,Europe,5.0,208.0,1.0,,,5083.0
52,45.0,Slovakia,1785535,349.0,19994.0,10.0,1756592.0,1392.0,8949.0,36.0,326749.0,3659.0,7117625.0,1302512.0,5464538.0,Europe,3.0,273.0,1.0,64.0,2.0,1638.0
53,46.0,Jordan,1694216,,14048.0,,1678941.0,,1227.0,124.0,163052.0,1352.0,16670254.0,1604348.0,10390674.0,Asia,6.0,740.0,1.0,,,118.0
54,47.0,Georgia,1655221,,16811.0,,1637293.0,,1117.0,,416409.0,4229.0,16920079.0,4256633.0,3974991.0,Asia,2.0,236.0,0.0,,,281.0
55,48.0,Pakistan,1528831,31.0,30375.0,,1494141.0,,4315.0,103.0,6681.0,133.0,28263598.0,123513.0,228831837.0,Asia,150.0,7534.0,8.0,0.1,,19.0
56,49.0,Ireland,1524555,,7163.0,,1484188.0,1410.0,33204.0,32.0,302497.0,1421.0,12125378.0,2405873.0,5039907.0,Europe,3.0,704.0,0.0,,,6588.0
57,50.0,Norway,1428699,364.0,3006.0,,,,,20.0,259776.0,547.0,11002430.0,2000540.0,5499729.0,Europe,4.0,1830.0,0.0,66.0,,243056.0
58,51.0,Kazakhstan,1305603,11.0,13661.0,,1291371.0,5.0,571.0,24.0,68027.0,712.0,11575012.0,603100.0,19192533.0,Asia,15.0,1405.0,2.0,0.6,,30.0
59,52.0,Singapore,1225024,4831.0,1356.0,4.0,1153485.0,3119.0,70183.0,6.0,206388.0,228.0,23767171.0,4004219.0,5935532.0,Asia,5.0,4377.0,0.0,814.0,0.7,11824.0
60,53.0,Hong Kong,1207091,273.0,9352.0,5.0,,,,5.0,158627.0,1229.0,44972952.0,5910031.0,7609596.0,Asia,6.0,814.0,0.0,36.0,0.7,155660.0
61,54.0,Morocco,1165366,83.0,16071.0,,1148914.0,25.0,381.0,293.0,30895.0,426.0,11237010.0,297901.0,37720557.0,Africa,32.0,2347.0,3.0,2.0,,10.0
62,55.0,Bulgaria,1160347,422.0,37007.0,13.0,995019.0,3193.0,128321.0,72.0,169353.0,5401.0,9902921.0,1445338.0,6851628.0,Europe,6.0,185.0,1.0,62.0,2.0,18729.0
63,56.0,Croatia,1128239,440.0,15899.0,3.0,1108233.0,637.0,4107.0,15.0,278001.0,3918.0,4819199.0,1187461.0,4058405.0,Europe,4.0,255.0,1.0,108.0,0.7,1012.0
64,57.0,Cuba,1104110,53.0,8528.0,1.0,1095012.0,116.0,570.0,23.0,97590.0,754.0,12920253.0,1141989.0,11313817.0,North America,10.0,1327.0,1.0,5.0,0.09,50.0
65,58.0,Lebanon,1097643,68.0,10402.0,2.0,1084270.0,167.0,2971.0,186.0,162161.0,1537.0,4795578.0,708476.0,6768864.0,Asia,6.0,651.0,1.0,10.0,0.3,439.0
66,59.0,Lithuania,1059836,239.0,9121.0,2.0,1030233.0,685.0,20482.0,12.0,399637.0,3439.0,9949382.0,3751652.0,2652000.0,Europe,3.0,291.0,0.0,90.0,0.8,7723.0
67,60.0,Finland,1052767,,4150.0,,46000.0,,1002617.0,21.0,189461.0,747.0,10773620.0,1938868.0,5556656.0,Europe,5.0,1339.0,1.0,,,180435.0
68,61.0,Tunisia,1041197,485.0,28575.0,9.0,,,,29.0,86424.0,2372.0,4592916.0,381231.0,12047586.0,Africa,12.0,422.0,3.0,40.0,0.7,-1173.18
69,62.0,Slovenia,1016993,982.0,6613.0,,999852.0,1558.0,10528.0,22.0,489064.0,3180.0,2653740.0,1276164.0,2079467.0,Europe,2.0,314.0,1.0,472.0,,5063.0
70,63.0,New Zealand,1005674,9257.0,826.0,14.0,948717.0,6111.0,56131.0,,201050.0,165.0,7111457.0,1421694.0,5002100.0,Australia/Oceania,5.0,6056.0,1.0,1851.0,3.0,11221.0
71,64.0,Belarus,982867,58.0,6978.0,4.0,928536.0,,47353.0,,104078.0,739.0,13220483.0,1399946.0,9443569.0,Europe,10.0,1353.0,1.0,6.0,0.4,5014.0
72,65.0,Nepal,978960,12.0,11952.0,,966823.0,17.0,185.0,,32516.0,397.0,5659241.0,187971.0,30106914.0,Asia,31.0,2519.0,5.0,0.4,,6.0
73,66.0,Bolivia,905530,77.0,21925.0,,862277.0,238.0,21328.0,220.0,75664.0,1832.0,2705422.0,226058.0,11967814.0,South America,13.0,546.0,4.0,6.0,,1782.0
74,67.0,UAE,900764,280.0,2302.0,,884771.0,259.0,13691.0,,89082.0,228.0,157825264.0,15608269.0,10111644.0,Asia,11.0,4393.0,0.0,28.0,,1354.0
75,68.0,Uruguay,899723,,7210.0,,888557.0,,3956.0,18.0,257356.0,2062.0,6091188.0,1742321.0,3496020.0,South America,4.0,485.0,1.0,,,1132.0
76,69.0,Ecuador,871046,,35602.0,,,,,759.0,48021.0,1963.0,2470170.0,136180.0,18139033.0,South America,21.0,509.0,7.0,,,21587.0
77,70.0,Costa Rica,866164,1697.0,8444.0,3.0,841683.0,635.0,16037.0,48.0,167205.0,1630.0,4401922.0,849752.0,5180245.0,North America,6.0,613.0,1.0,328.0,0.6,3096.0
78,71.0,Guatemala,850255,703.0,17719.0,16.0,830386.0,728.0,2150.0,5.0,45888.0,956.0,4516595.0,243758.0,18529043.0,North America,22.0,1046.0,4.0,38.0,0.9,116.0
79,72.0,Latvia,824926,291.0,5792.0,2.0,814721.0,580.0,4413.0,9.0,446484.0,3135.0,7207977.0,3901256.0,1847604.0,Europe,2.0,319.0,0.0,158.0,1.0,2388.0
80,73.0,Panama,793137,3307.0,8194.0,,768839.0,935.0,16104.0,16.0,178614.0,1845.0,5960270.0,1342249.0,4440510.0,North America,6.0,542.0,1.0,745.0,,3627.0
81,74.0,Azerbaijan,792638,6.0,9709.0,,782869.0,5.0,60.0,,76893.0,942.0,6838458.0,663388.0,10308385.0,Asia,13.0,1062.0,2.0,0.6,,6.0
82,75.0,Saudi Arabia,756549,569.0,9104.0,,742782.0,105.0,4663.0,49.0,21122.0,254.0,42027011.0,1173362.0,35817593.0,Asia,47.0,3934.0,1.0,16.0,,130.0
83,76.0,Sri Lanka,663597,17.0,16509.0,,646149.0,4.0,939.0,,30751.0,765.0,6486117.0,300569.0,21579484.0,Asia,33.0,1307.0,3.0,0.8,,44.0
84,77.0,Paraguay,649718,,18872.0,,624673.0,,6173.0,2.0,89067.0,2587.0,2633737.0,361046.0,7294748.0,South America,11.0,387.0,3.0,,,846.0
85,78.0,Kuwait,631898,,2555.0,,628946.0,,397.0,1.0,144022.0,582.0,8064250.0,1838007.0,4387496.0,Asia,7.0,1717.0,1.0,,,90.0
86,79.0,Myanmar,613066,10.0,19434.0,,591987.0,6.0,1645.0,,11129.0,353.0,8040752.0,145969.0,55085153.0,Asia,90.0,2834.0,7.0,0.2,,30.0
87,80.0,Palestine,582119,,5353.0,,576684.0,,82.0,17.0,109402.0,1006.0,3078533.0,578573.0,5320903.0,Asia,9.0,994.0,2.0,,,15.0
88,81.0,Dominican Republic,580020,277.0,4376.0,,575175.0,188.0,469.0,1.0,52494.0,396.0,3296116.0,298309.0,11049322.0,North America,19.0,2525.0,3.0,25.0,,42.0
89,82.0,Bahrain,574401,644.0,1477.0,,567743.0,373.0,5181.0,3.0,317172.0,816.0,9761217.0,5389933.0,1811009.0,Asia,3.0,1226.0,0.0,356.0,,2861.0
90,83.0,Estonia,573922,1490.0,2556.0,8.0,514836.0,2979.0,56530.0,3.0,432109.0,1924.0,3345340.0,2518727.0,1328187.0,Europe,2.0,520.0,0.0,1122.0,6.0,42562.0
91,84.0,Venezuela,522800,36.0,5709.0,,515960.0,21.0,1131.0,230.0,18482.0,202.0,3359014.0,118749.0,28286786.0,South America,54.0,4955.0,8.0,1.0,,40.0
92,85.0,Moldova,516986,,11489.0,,504142.0,,1355.0,49.0,128712.0,2860.0,3216305.0,800752.0,4016606.0,Europe,8.0,350.0,1.0,,,337.0
93,86.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4869.0,232.0,3693367.0,34874.0,105907260.0,Africa,205.0,4303.0,29.0,,,461.0
94,87.0,Libya,501904,,6430.0,,490973.0,,4501.0,101.0,71250.0,913.0,2477219.0,351664.0,7044279.0,Africa,14.0,1096.0,3.0,,,639.0
95,88.0,Cyprus,477711,,1032.0,,124370.0,,352309.0,60.0,390404.0,843.0,9477138.0,7745088.0,1223632.0,Asia,3.0,1186.0,0.0,,,287921.0
96,89.0,Ethiopia,470798,38.0,7510.0,,455743.0,6.0,7545.0,3.0,3916.0,62.0,4820100.0,40089.0,120233895.0,Africa,255.0,16010.0,25.0,0.3,,63.0
97,90.0,Mongolia,469885,,2179.0,,313256.0,,154450.0,192.0,139183.0,645.0,4030048.0,1193726.0,3376023.0,Asia,7.0,1549.0,1.0,,,45749.0
98,91.0,Taiwan,448323,50828.0,943.0,12.0,39254.0,2468.0,408126.0,,18761.0,39.0,15584088.0,652147.0,23896586.0,Asia,53.0,25341.0,2.0,2127.0,0.5,17079.0
99,92.0,Honduras,424376,11.0,10896.0,1.0,132358.0,,281122.0,105.0,41621.0,1069.0,1364273.0,133802.0,10196236.0,North America,24.0,936.0,7.0,1.0,0.1,27571.0
100,93.0,Armenia,422896,,8623.0,,412048.0,,2225.0,,142222.0,2900.0,3068217.0,1031855.0,2973497.0,Asia,7.0,345.0,1.0,,,748.0
101,94.0,Réunion,405980,7865.0,762.0,6.0,395430.0,12006.0,9788.0,10.0,447537.0,840.0,1603660.0,1767816.0,907142.0,Africa,2.0,1190.0,1.0,8670.0,7.0,10790.0
102,95.0,Oman,389325,19.0,4259.0,,384516.0,7.0,550.0,3.0,72812.0,797.0,25000000.0,4675531.0,5346986.0,Asia,14.0,1255.0,0.0,4.0,,103.0
103,96.0,Bosnia and Herzegovina,377385,30.0,15773.0,2.0,192218.0,,169394.0,,116367.0,4864.0,1764397.0,544056.0,3243045.0,Europe,9.0,206.0,2.0,9.0,0.6,52233.0
104,97.0,Qatar,365495,161.0,677.0,,363974.0,45.0,844.0,2.0,130171.0,241.0,3471534.0,1236387.0,2807805.0,Asia,8.0,4147.0,1.0,57.0,,301.0
105,98.0,Kenya,323921,21.0,5649.0,,318097.0,13.0,175.0,,5788.0,101.0,3620567.0,64695.0,55963578.0,Africa,173.0,9907.0,15.0,0.4,,3.0
106,99.0,Zambia,320226,69.0,3983.0,1.0,315769.0,36.0,474.0,1.0,16561.0,206.0,3443019.0,178056.0,19336732.0,Africa,60.0,4855.0,6.0,4.0,0.05,25.0
107,100.0,North Macedonia,310413,115.0,9287.0,,300532.0,99.0,594.0,,149007.0,4458.0,2027591.0,973298.0,2083216.0,Europe,7.0,224.0,1.0,55.0,,285.0
108,101.0,Botswana,306324,465.0,2690.0,2.0,303026.0,,608.0,1.0,125567.0,1103.0,2026898.0,830860.0,2439517.0,Africa,8.0,907.0,1.0,191.0,0.8,249.0
109,102.0,Albania,275416,44.0,3497.0,1.0,271710.0,93.0,209.0,2.0,95898.0,1218.0,1814203.0,631691.0,2871980.0,Europe,10.0,821.0,2.0,15.0,0.3,73.0
110,103.0,Algeria,265804,4.0,6875.0,,178366.0,1.0,80563.0,6.0,5865.0,152.0,230861.0,5094.0,45316852.0,Africa,170.0,6592.0,196.0,0.09,,1778.0
111,104.0,Nigeria,255802,36.0,3143.0,,249936.0,22.0,2723.0,11.0,1186.0,15.0,5114703.0,23724.0,215595417.0,Africa,843.0,68595.0,42.0,0.2,,13.0
112,105.0,Zimbabwe,248642,106.0,5481.0,2.0,242198.0,80.0,963.0,12.0,16290.0,359.0,2278641.0,149287.0,15263483.0,Africa,61.0,2785.0,7.0,7.0,0.1,63.0
113,106.0,Luxembourg,242194,1034.0,1071.0,3.0,231818.0,,9305.0,2.0,375593.0,1661.0,4242123.0,6578659.0,644831.0,Europe,3.0,602.0,0.0,1604.0,5.0,14430.0
114,107.0,Uzbekistan,238743,7.0,1637.0,,236857.0,4.0,249.0,23.0,6947.0,48.0,1377915.0,40094.0,34367212.0,Asia,144.0,20994.0,25.0,0.2,,7.0
115,108.0,Montenegro,235945,108.0,2717.0,,232564.0,63.0,664.0,6.0,375581.0,4325.0,2461599.0,3918415.0,628213.0,Europe,3.0,231.0,0.0,172.0,,1057.0
116,109.0,Mozambique,225440,10.0,2201.0,,223180.0,11.0,59.0,13.0,6857.0,67.0,1317300.0,40069.0,32875919.0,Africa,146.0,14937.0,25.0,0.3,,2.0
117,110.0,Laos,208848,89.0,752.0,1.0,7660.0,,200436.0,,27954.0,101.0,1232128.0,164921.0,7471015.0,Asia,36.0,9935.0,6.0,12.0,0.1,26828.0
118,111.0,Kyrgyzstan,200993,,2991.0,,196406.0,,1596.0,131.0,29894.0,445.0,1907195.0,283663.0,6723460.0,Asia,33.0,2248.0,4.0,,,237.0
119,112.0,Iceland,185961,,119.0,,75685.0,,110157.0,,538482.0,345.0,2264004.0,6555813.0,345343.0,Europe,2.0,2902.0,0.0,,,318979.0
120,113.0,Maldives,179483,,298.0,,163687.0,,15498.0,25.0,321557.0,534.0,2213831.0,3966245.0,558168.0,Asia,3.0,1873.0,0.0,,,27766.0
121,114.0,Afghanistan,179017,,7685.0,,162001.0,,9331.0,1124.0,4415.0,190.0,946564.0,23343.0,40551031.0,Asia,227.0,5277.0,43.0,,,230.0
122,115.0,Uganda,164069,,3596.0,,100205.0,,60268.0,2.0,3389.0,74.0,2612795.0,53968.0,48413959.0,Africa,295.0,13463.0,19.0,,,1245.0
123,116.0,El Salvador,162089,,4129.0,1.0,150662.0,,7298.0,8.0,24759.0,631.0,1950448.0,297924.0,6546801.0,North America,40.0,1586.0,3.0,,0.2,1115.0
124,117.0,Ghana,161271,2.0,1445.0,,159774.0,5.0,52.0,1.0,4997.0,45.0,2441751.0,75658.0,32273514.0,Africa,200.0,22335.0,13.0,0.06,,2.0
125,118.0,Namibia,159311,33.0,4028.0,1.0,153662.0,,1621.0,,60665.0,1534.0,1013853.0,386070.0,2626087.0,Africa,16.0,652.0,3.0,13.0,0.4,617.0
126,119.0,Martinique,153253,,926.0,,104.0,,152223.0,8.0,408973.0,2471.0,828928.0,2212091.0,374726.0,North America,2.0,405.0,0.0,,,406225.0
127,120.0,Trinidad and Tobago,152380,574.0,3861.0,5.0,139702.0,483.0,8817.0,18.0,108234.0,2742.0,718984.0,510686.0,1407879.0,North America,9.0,365.0,2.0,408.0,4.0,6263.0
128,121.0,Brunei,143372,265.0,219.0,,141961.0,125.0,1192.0,,322014.0,492.0,717784.0,1612146.0,445235.0,Asia,3.0,2033.0,1.0,595.0,,2677.0
129,122.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350105.0,2134.0,938039.0,2343627.0,400251.0,North America,3.0,469.0,0.0,,,342350.0
130,123.0,Cambodia,136262,,3056.0,,133184.0,2.0,22.0,,7947.0,178.0,2957913.0,172500.0,17147338.0,Asia,126.0,5611.0,6.0,,,1.0
131,124.0,Jamaica,131327,,2980.0,,84514.0,,43833.0,,43994.0,998.0,1021789.0,342297.0,2985097.0,North America,23.0,1002.0,3.0,,,14684.0
132,125.0,Rwanda,129858,7.0,1459.0,,45522.0,,82877.0,,9586.0,108.0,5317742.0,392557.0,13546436.0,Africa,104.0,9285.0,3.0,0.5,,6118.0
133,126.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4313.0,69.0,1751774.0,63084.0,27768809.0,Africa,232.0,14410.0,16.0,,,2.0
134,127.0,Angola,99194,,1900.0,,97149.0,,145.0,,2854.0,55.0,1499795.0,43150.0,34758051.0,Africa,350.0,18294.0,23.0,,,4.0
135,128.0,Malta,93041,123.0,713.0,2.0,89273.0,167.0,3055.0,4.0,209684.0,1607.0,1898387.0,4278344.0,443720.0,Europe,5.0,622.0,0.0,277.0,5.0,6885.0
136,129.0,DRC,87023,,1337.0,,50930.0,,34756.0,,920.0,14.0,846704.0,8950.0,94599845.0,Africa,1087.0,70755.0,112.0,,,367.0
137,130.0,Senegal,86019,3.0,1966.0,,84040.0,2.0,13.0,,4898.0,112.0,1076536.0,61304.0,17560510.0,Africa,204.0,8932.0,16.0,0.2,,0.7
138,131.0,Malawi,85825,9.0,2635.0,1.0,82082.0,,1108.0,67.0,4282.0,131.0,576970.0,28784.0,20044791.0,Africa,234.0,7607.0,35.0,0.4,0.05,55.0
139,132.0,Ivory Coast,81977,3.0,799.0,,81164.0,2.0,14.0,,2972.0,29.0,1508044.0,54665.0,27587187.0,Africa,337.0,34527.0,18.0,0.1,,0.5
140,133.0,French Guiana,80859,,395.0,,11254.0,,69210.0,2.0,258327.0,1262.0,627211.0,2003805.0,313010.0,South America,4.0,792.0,0.0,,,221111.0
141,134.0,Suriname,80008,615.0,1337.0,9.0,49455.0,53.0,29216.0,,134160.0,2242.0,236268.0,396181.0,596364.0,South America,7.0,446.0,3.0,1031.0,15.0,48990.0
142,135.0,Channel Islands,75075,210.0,173.0,1.0,74278.0,291.0,624.0,,424560.0,978.0,1252808.0,7084816.0,176830.0,Europe,2.0,1022.0,0.0,1188.0,6.0,3529.0
143,136.0,Barbados,74454,598.0,430.0,,69619.0,151.0,4405.0,,258497.0,1493.0,662810.0,2301216.0,288026.0,North America,4.0,670.0,0.0,2076.0,,15294.0
144,137.0,French Polynesia,72786,,648.0,,,,,7.0,256365.0,2282.0,,,283915.0,Australia/Oceania,4.0,438.0,,,,136090.0
