,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
13,6.0,Germany,23588355,130759.0,133533.0,96.0,20347900.0,262100.0,3106922.0,1980.0,279932.0,1585.0,122332384.0,1451764.0,84264628.0,Europe,4.0,631.0,1.0,1552.0,1.0,36871.0
14,7.0,UK,21863944,18846.0,171878.0,97.0,20499397.0,193061.0,1192669.0,355.0,319061.0,2508.0,512140269.0,7473679.0,68525857.0,Europe,3.0,399.0,0.0,275.0,1.0,17405.0
15,8.0,Russia,18092791,8640.0,373948.0,235.0,17407228.0,16763.0,311615.0,2300.0,123884.0,2560.0,273400000.0,1872003.0,146046737.0,Europe,8.0,391.0,1.0,59.0,2.0,2134.0
16,9.0,S. Korea,16471940,118445.0,21354.0,130.0,,,,834.0,320788.0,416.0,15804065.0,307781.0,51348351.0,Asia,3.0,2405.0,3.0,2307.0,3.0,301491.0
17,10.0,Italy,15758002,27214.0,161893.0,127.0,14387830.0,35763.0,1208279.0,422.0,261317.0,2685.0,209450124.0,3473335.0,60302314.0,Europe,4.0,372.0,0.0,451.0,2.0,20037.0
18,11.0,Turkey,15003696,4217.0,98610.0,23.0,14780437.0,16561.0,124649.0,975.0,174528.0,1147.0,157511562.0,1832227.0,85967295.0,Asia,6.0,872.0,1.0,49.0,0.3,1450.0
19,12.0,Spain,11736893,10671.0,103721.0,65.0,11220981.0,13991.0,412191.0,345.0,250857.0,2217.0,471036328.0,10067617.0,46787271.0,Europe,4.0,451.0,0.0,228.0,1.0,8810.0
20,13.0,Vietnam,10489319,13500.0,42975.0,18.0,9065694.0,124630.0,1380650.0,1010.0,106049.0,434.0,85711086.0,866557.0,98909959.0,Asia,9.0,2302.0,1.0,136.0,0.2,13959.0
21,14.0,Argentina,9060923,,128344.0,,8895999.0,,36580.0,412.0,197234.0,2794.0,35716069.0,777452.0,45939873.0,South America,5.0,358.0,1.0,,,796.0
22,15.0,Netherlands,8026480,2496.0,22168.0,5.0,7489241.0,76279.0,515071.0,113.0,466577.0,1289.0,21107399.0,1226968.0,17202898.0,Europe,2.0,776.0,1.0,145.0,0.3,29941.0
23,16.0,Japan,7402533,28282.0,29049.0,26.0,6875015.0,45109.0,498469.0,213.0,58852.0,231.0,45879318.0,364753.0,125781818.0,Asia,17.0,4330.0,3.0,225.0,0.2,3963.0
24,17.0,Iran,7210788,1820.0,140877.0,23.0,6952007.0,3061.0,117904.0,1264.0,83923.0,1640.0,50079995.0,582856.0,85921663.0,Asia,12.0,610.0,2.0,21.0,0.3,1372.0
25,18.0,Colombia,6089998,207.0,139754.0,3.0,5923443.0,156.0,26801.0,342.0,117441.0,2695.0,34287337.0,661204.0,51855927.0,South America,9.0,371.0,2.0,4.0,0.06,517.0
26,19.0,Indonesia,6041269,837.0,155937.0,34.0,5836310.0,2750.0,49022.0,2771.0,21676.0,559.0,94377545.0,338619.0,278712873.0,Asia,46.0,1787.0,3.0,3.0,0.1,176.0
27,20.0,Poland,5985814,300.0,115838.0,,5334099.0,,535877.0,268.0,158471.0,3067.0,35954670.0,951881.0,37772240.0,Europe,6.0,326.0,1.0,8.0,,14187.0
28,21.0,Mexico,5727832,164.0,323949.0,5.0,5029117.0,681.0,374766.0,4798.0,43603.0,2466.0,15717303.0,119648.0,131363136.0,North America,23.0,406.0,8.0,1.0,0.04,2853.0
29,22.0,Australia,5457988,38608.0,6807.0,21.0,5073532.0,55948.0,377649.0,144.0,209675.0,261.0,68366502.0,2626380.0,26030697.0,Australia/Oceania,5.0,3824.0,0.0,1483.0,0.8,14508.0
30,23.0,Ukraine,4994246,1082.0,108268.0,12.0,,,,177.0,115441.0,2503.0,19521252.0,451229.0,43262405.0,Europe,9.0,400.0,2.0,25.0,0.3,19138.0
31,24.0,Malaysia,4402234,6069.0,35449.0,12.0,4274746.0,10619.0,92039.0,97.0,132958.0,1071.0,58043873.0,1753064.0,33109959.0,Asia,8.0,934.0,1.0,183.0,0.4,2780.0
32,25.0,Austria,4064839,5395.0,16439.0,8.0,3930478.0,12049.0,117922.0,147.0,446754.0,1807.0,180759844.0,19866771.0,9098602.0,Europe,2.0,553.0,0.0,593.0,0.9,12960.0
33,26.0,Thailand,4063844,16891.0,27138.0,129.0,3839360.0,24927.0,197346.0,1496.0,57960.0,387.0,17270775.0,246323.0,70114236.0,Asia,17.0,2584.0,4.0,241.0,2.0,2815.0
34,27.0,Israel,4040944,4260.0,10647.0,,3941841.0,,88456.0,220.0,433299.0,1142.0,41373364.0,4436346.0,9326000.0,Asia,2.0,876.0,0.0,457.0,,9485.0
35,28.0,Belgium,3972963,,31165.0,,3676396.0,11502.0,265402.0,181.0,340147.0,2668.0,33313880.0,2852185.0,11680124.0,Europe,3.0,375.0,0.0,,,22723.0
36,29.0,Czechia,3883292,880.0,40014.0,13.0,3822141.0,4299.0,21137.0,52.0,361417.0,3724.0,55031740.0,5121791.0,10744628.0,Europe,3.0,269.0,0.0,82.0,1.0,1967.0
37,30.0,South Africa,3743582,1475.0,100195.0,14.0,3628776.0,807.0,14611.0,175.0,61724.0,1652.0,24212994.0,399224.0,60650219.0,Africa,16.0,605.0,3.0,24.0,0.2,241.0
38,31.0,Portugal,3719485,,21993.0,,,,,61.0,366691.0,2168.0,40748372.0,4017243.0,10143368.0,Europe,3.0,461.0,0.0,,,80971.0
39,32.0,Philippines,3683367,158.0,59982.0,6.0,3604570.0,1258.0,18815.0,289.0,32829.0,535.0,29308300.0,261220.0,112197634.0,Asia,30.0,1871.0,4.0,1.0,0.05,168.0
40,33.0,Canada,3654803,17093.0,38429.0,110.0,3403872.0,25146.0,212502.0,426.0,95336.0,1002.0,60261536.0,1571935.0,38335885.0,North America,10.0,998.0,1.0,446.0,3.0,5543.0
41,34.0,Switzerland,3579867,1737.0,13813.0,2.0,3293031.0,39322.0,273023.0,92.0,408279.0,1575.0,20666182.0,2356951.0,8768183.0,Europe,2.0,635.0,0.0,198.0,0.2,31138.0
42,35.0,Peru,3557139,755.0,212676.0,22.0,,,,356.0,105254.0,6293.0,29453565.0,871515.0,33795829.0,South America,10.0,159.0,1.0,22.0,0.7,48047.0
43,36.0,Chile,3532649,1120.0,57275.0,5.0,3336320.0,11077.0,139054.0,346.0,181996.0,2951.0,36493466.0,1880078.0,19410616.0,South America,5.0,339.0,1.0,58.0,0.3,7164.0
44,37.0,Greece,3252248,10211.0,28701.0,49.0,3109062.0,10794.0,114485.0,298.0,314783.0,2778.0,78246768.0,7573453.0,10331716.0,Europe,3.0,360.0,0.0,988.0,5.0,11081.0
45,38.0,Denmark,2952251,1702.0,6019.0,11.0,2918738.0,5307.0,27494.0,16.0,506494.0,1033.0,127083216.0,21802638.0,5828800.0,Europe,2.0,968.0,0.0,292.0,2.0,4717.0
46,39.0,Romania,2884114,1524.0,65367.0,20.0,2606660.0,,212087.0,228.0,151736.0,3439.0,22513208.0,1184440.0,19007469.0,Europe,7.0,291.0,1.0,80.0,1.0,11158.0
47,40.0,Sweden,2495996,,18572.0,,2459014.0,592.0,18410.0,24.0,244412.0,1819.0,18471631.0,1808771.0,10212255.0,Europe,4.0,550.0,1.0,,,1803.0
48,41.0,Iraq,2323508,224.0,25200.0,2.0,2294018.0,591.0,4290.0,32.0,55532.0,602.0,18434537.0,440584.0,41841178.0,Asia,18.0,1660.0,2.0,5.0,0.05,103.0
49,42.0,Serbia,1997855,987.0,15936.0,3.0,1962295.0,1655.0,19624.0,22.0,230321.0,1837.0,9395105.0,1083105.0,8674230.0,Europe,4.0,544.0,1.0,114.0,0.3,2262.0
50,43.0,Bangladesh,1952412,50.0,29126.0,,1891526.0,329.0,31760.0,1283.0,11647.0,174.0,13936400.0,83136.0,167633174.0,Asia,86.0,5755.0,12.0,0.3,,189.0
51,44.0,Hungary,1884458,4978.0,45971.0,106.0,1760777.0,12070.0,77710.0,49.0,195964.0,4781.0,11275271.0,1172511.0,9616342.0,Europe,5.0,209.0,1.0,518.0,11.0,8081.0
52,45.0,Slovakia,1765962,704.0,19773.0,14.0,1712337.0,5126.0,33852.0,109.0,323177.0,3619.0,7023635.0,1285347.0,5464387.0,Europe,3.0,276.0,1.0,129.0,3.0,6195.0
53,46.0,Jordan,1694216,,14048.0,,1678941.0,,1227.0,124.0,163143.0,1353.0,16670254.0,1605245.0,10384866.0,Asia,6.0,739.0,1.0,,,118.0
54,47.0,Georgia,1653460,342.0,16794.0,1.0,1634474.0,161.0,2192.0,,415920.0,4224.0,16728948.0,4208086.0,3975429.0,Asia,2.0,237.0,0.0,86.0,0.3,551.0
55,48.0,Pakistan,1527411,85.0,30364.0,,1493707.0,45.0,3340.0,209.0,6682.0,133.0,27944584.0,122250.0,228585333.0,Asia,150.0,7528.0,8.0,0.4,,15.0
56,49.0,Ireland,1505568,778.0,6964.0,32.0,1379221.0,5067.0,119383.0,44.0,298917.0,1383.0,11993341.0,2381170.0,5036743.0,Europe,3.0,723.0,0.0,154.0,6.0,23702.0
57,50.0,Norway,1420750,717.0,2783.0,,,,,20.0,258445.0,506.0,11002430.0,2001424.0,5497300.0,Europe,4.0,1975.0,0.0,130.0,,241758.0
58,51.0,Kazakhstan,1305406,10.0,13660.0,,1290896.0,16.0,850.0,24.0,68062.0,712.0,11575012.0,603505.0,19179649.0,Asia,15.0,1404.0,2.0,0.5,,44.0
59,52.0,Hong Kong,1199038,600.0,9176.0,17.0,,,,115.0,157641.0,1206.0,44972952.0,5912739.0,7606111.0,Asia,6.0,829.0,0.0,79.0,2.0,154695.0
60,53.0,Singapore,1167498,4718.0,1317.0,1.0,1099142.0,1842.0,67039.0,9.0,196784.0,222.0,23712995.0,3996867.0,5932896.0,Asia,5.0,4505.0,0.0,795.0,0.2,11300.0
61,54.0,Morocco,1164467,56.0,16064.0,,1147803.0,63.0,600.0,293.0,30891.0,426.0,11237010.0,298100.0,37695462.0,Africa,32.0,2347.0,3.0,1.0,,16.0
62,55.0,Bulgaria,1151011,669.0,36816.0,6.0,955364.0,2871.0,158831.0,116.0,167918.0,5371.0,9769261.0,1425210.0,6854612.0,Europe,6.0,186.0,1.0,98.0,0.9,23171.0
63,56.0,Croatia,1113663,116.0,15752.0,10.0,1094448.0,589.0,3463.0,22.0,274311.0,3880.0,4745536.0,1168894.0,4059850.0,Europe,4.0,258.0,1.0,29.0,2.0,853.0
64,57.0,Cuba,1100312,239.0,8522.0,1.0,1090258.0,420.0,1532.0,23.0,97250.0,753.0,12920253.0,1141949.0,11314212.0,North America,10.0,1328.0,1.0,21.0,0.09,135.0
65,58.0,Lebanon,1095811,126.0,10365.0,2.0,1077830.0,1299.0,7616.0,186.0,161848.0,1531.0,4795578.0,708293.0,6770609.0,Asia,6.0,653.0,1.0,19.0,0.3,1125.0
66,59.0,Lithuania,1050212,411.0,9026.0,2.0,1008733.0,1511.0,32453.0,53.0,395685.0,3401.0,8186572.0,3084427.0,2654163.0,Europe,3.0,294.0,0.0,155.0,0.8,12227.0
67,60.0,Tunisia,1039532,864.0,28533.0,24.0,,,,29.0,86336.0,2370.0,4563397.0,379004.0,12040494.0,Africa,12.0,422.0,3.0,72.0,2.0,-1064.33
68,61.0,Slovenia,998308,517.0,6564.0,4.0,972314.0,3434.0,19430.0,30.0,480082.0,3157.0,2635151.0,1267234.0,2079451.0,Europe,2.0,317.0,1.0,249.0,2.0,9344.0
69,62.0,Nepal,978684,10.0,11951.0,,966399.0,26.0,334.0,,32539.0,397.0,5603173.0,186295.0,30076806.0,Asia,31.0,2517.0,5.0,0.3,,11.0
70,63.0,Belarus,974961,247.0,6910.0,7.0,928536.0,,39515.0,,103239.0,732.0,13044848.0,1381321.0,9443746.0,Europe,10.0,1367.0,1.0,26.0,0.7,4184.0
71,64.0,Finland,949583,,3517.0,,46000.0,,900066.0,29.0,170906.0,633.0,10591416.0,1906246.0,5556164.0,Europe,6.0,1580.0,1.0,,,161994.0
72,65.0,Bolivia,904029,121.0,21904.0,1.0,853081.0,475.0,29044.0,220.0,75596.0,1832.0,2693845.0,225263.0,11958676.0,South America,13.0,546.0,4.0,10.0,0.08,2429.0
73,66.0,UAE,895892,229.0,2302.0,,878056.0,408.0,15534.0,,88660.0,228.0,152983497.0,15139701.0,10104790.0,Asia,11.0,4390.0,0.0,23.0,,1537.0
74,67.0,Uruguay,895775,,7197.0,,886654.0,,1924.0,18.0,256278.0,2059.0,6091188.0,1742664.0,3495331.0,South America,4.0,486.0,1.0,,,550.0
75,68.0,Ecuador,866925,,35528.0,,,,,759.0,47834.0,1960.0,2470170.0,136295.0,18123652.0,South America,21.0,510.0,7.0,,,21382.0
76,69.0,Costa Rica,847784,,8383.0,,829515.0,,9886.0,43.0,163741.0,1619.0,4240743.0,819059.0,5177579.0,North America,6.0,618.0,1.0,,,1909.0
77,70.0,New Zealand,839455,8306.0,570.0,6.0,785513.0,11105.0,53372.0,,167821.0,114.0,6972596.0,1393934.0,5002100.0,Australia/Oceania,6.0,8776.0,1.0,1661.0,1.0,10670.0
78,71.0,Guatemala,838518,910.0,17445.0,11.0,818376.0,984.0,2697.0,5.0,45301.0,942.0,4370594.0,236121.0,18510001.0,North America,22.0,1061.0,4.0,49.0,0.6,146.0
79,72.0,Latvia,813415,172.0,5716.0,1.0,798646.0,1392.0,9053.0,11.0,439971.0,3092.0,7130453.0,3856815.0,1848793.0,Europe,2.0,323.0,0.0,93.0,0.5,4897.0
80,73.0,Azerbaijan,792391,26.0,9706.0,,782572.0,39.0,113.0,,76908.0,942.0,6776404.0,657702.0,10303147.0,Asia,13.0,1062.0,2.0,3.0,,11.0
81,74.0,Panama,769457,479.0,8179.0,,758759.0,262.0,2519.0,9.0,173434.0,1844.0,5800865.0,1307499.0,4436610.0,North America,6.0,542.0,1.0,108.0,,568.0
82,75.0,Saudi Arabia,752848,143.0,9072.0,3.0,739536.0,240.0,4240.0,56.0,21037.0,254.0,41771765.0,1167250.0,35786463.0,Asia,48.0,3945.0,1.0,4.0,0.08,118.0
83,76.0,Sri Lanka,662945,33.0,16497.0,1.0,642557.0,1.0,3891.0,,30728.0,765.0,6477329.0,300233.0,21574344.0,Asia,33.0,1308.0,3.0,2.0,0.05,180.0
84,77.0,Paraguay,648682,236.0,18786.0,5.0,624673.0,,5223.0,6.0,88986.0,2577.0,2615453.0,358786.0,7289722.0,South America,11.0,388.0,3.0,32.0,0.7,716.0
85,78.0,Kuwait,631002,114.0,2555.0,,627507.0,229.0,940.0,8.0,143937.0,583.0,7983058.0,1821007.0,4383870.0,Asia,7.0,1716.0,1.0,26.0,,214.0
86,79.0,Myanmar,612658,56.0,19434.0,,591507.0,134.0,1717.0,,11126.0,353.0,7848897.0,142541.0,55064259.0,Asia,90.0,2833.0,7.0,1.0,,31.0
87,80.0,Palestine,581816,,5353.0,,575899.0,,564.0,17.0,109486.0,1007.0,3078533.0,579316.0,5314081.0,Asia,9.0,993.0,2.0,,,106.0
88,81.0,Dominican Republic,578789,,4375.0,,574244.0,,170.0,16.0,52412.0,396.0,3255822.0,294829.0,11043085.0,North America,19.0,2524.0,3.0,,,15.0
89,82.0,Estonia,568335,691.0,2525.0,3.0,502807.0,554.0,63003.0,4.0,427919.0,1901.0,3298904.0,2483860.0,1328136.0,Europe,2.0,526.0,0.0,520.0,2.0,47437.0
90,83.0,Bahrain,564176,592.0,1474.0,,558931.0,485.0,3771.0,3.0,312114.0,815.0,9683216.0,5356958.0,1807596.0,Asia,3.0,1226.0,0.0,328.0,,2086.0
91,84.0,Venezuela,522055,6.0,5703.0,1.0,514962.0,51.0,1390.0,230.0,18453.0,202.0,3359014.0,118729.0,28291388.0,South America,54.0,4961.0,8.0,0.2,0.04,49.0
92,85.0,Moldova,516587,143.0,11485.0,3.0,503599.0,186.0,1503.0,49.0,128596.0,2859.0,3207753.0,798516.0,4017142.0,Europe,8.0,350.0,1.0,36.0,0.7,374.0
93,86.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4874.0,233.0,3693367.0,34910.0,105796348.0,Africa,205.0,4298.0,29.0,,,462.0
94,87.0,Libya,501862,,6429.0,,490900.0,,4533.0,101.0,71298.0,913.0,2476960.0,351895.0,7038917.0,Africa,14.0,1095.0,3.0,,,644.0
95,88.0,Ethiopia,470305,17.0,7509.0,,453658.0,12.0,9138.0,21.0,3917.0,63.0,4746224.0,39529.0,120070011.0,Africa,255.0,15990.0,25.0,0.1,,76.0
96,89.0,Mongolia,469399,34.0,2177.0,,313256.0,,153966.0,192.0,139164.0,645.0,4030048.0,1194799.0,3372992.0,Asia,7.0,1549.0,1.0,10.0,,45647.0
97,90.0,Cyprus,464366,,993.0,,124370.0,,339003.0,60.0,379654.0,812.0,9477138.0,7748273.0,1223129.0,Asia,3.0,1232.0,0.0,,,277160.0
98,91.0,Armenia,422784,14.0,8622.0,,410485.0,27.0,3677.0,,142199.0,2900.0,3020875.0,1016042.0,2973180.0,Asia,7.0,345.0,1.0,5.0,,1237.0
99,92.0,Honduras,422239,580.0,10892.0,1.0,131100.0,,280247.0,105.0,41448.0,1069.0,1263329.0,124012.0,10187191.0,North America,24.0,935.0,8.0,57.0,0.1,27510.0
100,93.0,Oman,388922,31.0,4257.0,,384002.0,27.0,663.0,7.0,72839.0,797.0,25000000.0,4682077.0,5339511.0,Asia,14.0,1254.0,0.0,6.0,,124.0
101,94.0,Bosnia and Herzegovina,376526,89.0,15752.0,3.0,192218.0,,168556.0,,116061.0,4855.0,1750145.0,539467.0,3244209.0,Europe,9.0,206.0,2.0,27.0,0.9,51956.0
102,95.0,Qatar,363754,100.0,677.0,,362094.0,143.0,983.0,1.0,129551.0,241.0,3423078.0,1219130.0,2807805.0,Asia,8.0,4147.0,1.0,36.0,,350.0
103,96.0,Réunion,360445,,731.0,,342442.0,,17272.0,10.0,397502.0,806.0,1603660.0,1768529.0,906776.0,Africa,3.0,1240.0,1.0,,,19048.0
104,97.0,Kenya,323630,12.0,5649.0,,317851.0,40.0,130.0,,5790.0,101.0,3570754.0,63883.0,55895462.0,Africa,173.0,9895.0,16.0,0.2,,2.0
105,98.0,Zambia,318640,125.0,3973.0,,313836.0,144.0,831.0,,16504.0,206.0,3402725.0,176242.0,19307077.0,Africa,61.0,4860.0,6.0,6.0,,43.0
106,99.0,North Macedonia,308752,133.0,9263.0,1.0,298688.0,156.0,801.0,,148209.0,4446.0,1999002.0,959573.0,2083221.0,Europe,7.0,225.0,1.0,64.0,0.5,385.0
107,100.0,Botswana,305859,,2688.0,,303026.0,,145.0,1.0,125517.0,1103.0,2026898.0,831791.0,2436788.0,Africa,8.0,907.0,1.0,,,60.0
108,101.0,Albania,274535,15.0,3496.0,,270742.0,84.0,297.0,2.0,95585.0,1217.0,1794631.0,624837.0,2872159.0,Europe,10.0,822.0,2.0,5.0,,103.0
109,102.0,Algeria,265746,5.0,6874.0,,178336.0,,80536.0,6.0,5870.0,152.0,230861.0,5099.0,45271360.0,Africa,170.0,6586.0,196.0,0.1,,1779.0
110,103.0,Nigeria,255670,22.0,3143.0,,249874.0,27.0,2653.0,11.0,1187.0,15.0,5036813.0,23394.0,215301380.0,Africa,842.0,68502.0,43.0,0.1,,12.0
111,104.0,Zimbabwe,247297,,5464.0,,241112.0,,721.0,12.0,16215.0,358.0,2229802.0,146206.0,15251064.0,Africa,62.0,2791.0,7.0,,,47.0
112,105.0,Uzbekistan,238321,8.0,1637.0,,236321.0,12.0,363.0,23.0,6940.0,48.0,1377915.0,40126.0,34339369.0,Asia,144.0,20977.0,25.0,0.2,,11.0
113,106.0,Montenegro,234336,85.0,2709.0,,231004.0,88.0,623.0,6.0,373022.0,4312.0,2440882.0,3885462.0,628209.0,Europe,3.0,232.0,0.0,135.0,,992.0
114,107.0,Luxembourg,230991,1680.0,1055.0,1.0,218109.0,3553.0,11827.0,2.0,358545.0,1638.0,4205548.0,6527860.0,644246.0,Europe,3.0,611.0,0.0,2608.0,2.0,18358.0
115,108.0,Mozambique,225338,6.0,2201.0,,223088.0,9.0,49.0,13.0,6865.0,67.0,1307186.0,39822.0,32825481.0,Africa,146.0,14914.0,25.0,0.2,,1.0
116,109.0,Laos,201460,958.0,727.0,5.0,7660.0,,193073.0,,26987.0,97.0,1232128.0,165055.0,7464955.0,Asia,37.0,10268.0,6.0,128.0,0.7,25864.0
117,110.0,Kyrgyzstan,200982,2.0,2991.0,,196341.0,10.0,1650.0,131.0,29920.0,445.0,1907195.0,283924.0,6717279.0,Asia,33.0,2246.0,4.0,0.3,,246.0
118,111.0,Iceland,183974,,112.0,2.0,75685.0,,108177.0,1.0,532923.0,324.0,1953616.0,5659096.0,345217.0,Europe,2.0,3082.0,0.0,,6.0,313359.0
119,112.0,Maldives,178883,,298.0,,163687.0,,14898.0,25.0,320797.0,534.0,2213831.0,3970136.0,557621.0,Asia,3.0,1871.0,0.0,,,26717.0
120,113.0,Afghanistan,178515,53.0,7679.0,,161605.0,61.0,9231.0,1124.0,4408.0,190.0,937154.0,23139.0,40500605.0,Asia,227.0,5274.0,43.0,1.0,,228.0
121,114.0,Uganda,164058,3.0,3596.0,,100205.0,,60257.0,2.0,3394.0,74.0,2610618.0,54016.0,48330675.0,Africa,295.0,13440.0,19.0,0.06,,1247.0
122,115.0,El Salvador,162089,,4126.0,1.0,150662.0,,7301.0,8.0,24766.0,630.0,1950448.0,298009.0,6544927.0,North America,40.0,1586.0,3.0,,0.2,1116.0
123,116.0,Ghana,161114,13.0,1445.0,,159640.0,16.0,29.0,1.0,4998.0,45.0,2432376.0,75455.0,32236224.0,Africa,200.0,22309.0,13.0,0.4,,0.9
124,117.0,Namibia,158112,38.0,4022.0,,153662.0,,428.0,,60269.0,1533.0,997168.0,380099.0,2623443.0,Africa,17.0,652.0,3.0,14.0,,163.0
125,118.0,Martinique,147519,,918.0,,104.0,,146497.0,8.0,393654.0,2450.0,828928.0,2211991.0,374743.0,North America,3.0,408.0,0.0,,,390927.0
126,119.0,Trinidad and Tobago,142514,92.0,3806.0,3.0,132554.0,204.0,6154.0,18.0,101245.0,2704.0,690185.0,490321.0,1407619.0,North America,10.0,370.0,2.0,65.0,2.0,4372.0
127,120.0,Brunei,140364,182.0,218.0,,139187.0,494.0,959.0,,315428.0,490.0,717784.0,1613016.0,444995.0,Asia,3.0,2041.0,1.0,409.0,,2155.0
128,121.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350109.0,2134.0,938039.0,2343650.0,400247.0,North America,3.0,469.0,0.0,,,342354.0
129,122.0,Cambodia,136090,14.0,3055.0,,132801.0,12.0,234.0,,7943.0,178.0,2942234.0,171718.0,17134059.0,Asia,126.0,5609.0,6.0,0.8,,14.0
130,123.0,Rwanda,129758,,1458.0,,45522.0,,82778.0,,9592.0,108.0,5206385.0,384861.0,13527959.0,Africa,104.0,9278.0,3.0,,,6119.0
131,124.0,Jamaica,129312,31.0,2932.0,1.0,82693.0,80.0,43687.0,,43330.0,982.0,971491.0,325528.0,2984357.0,North America,23.0,1018.0,3.0,10.0,0.3,14639.0
132,125.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4319.0,69.0,1751774.0,63171.0,27730780.0,Africa,232.0,14391.0,16.0,,,2.0
133,126.0,Angola,99194,,1900.0,,97149.0,,145.0,,2859.0,55.0,1499795.0,43223.0,34699115.0,Africa,350.0,18263.0,23.0,,,4.0
134,127.0,Malta,89310,282.0,677.0,,81503.0,701.0,7130.0,4.0,201306.0,1526.0,1861858.0,4196654.0,443653.0,Europe,5.0,655.0,0.0,636.0,,16071.0
135,128.0,DRC,87023,,1337.0,,50930.0,,34756.0,,921.0,14.0,846704.0,8965.0,94442912.0,Africa,1085.0,70638.0,112.0,,,368.0
136,129.0,Senegal,85972,1.0,1965.0,,83986.0,1.0,21.0,1.0,4903.0,112.0,1060269.0,60466.0,17535106.0,Africa,204.0,8924.0,17.0,0.06,,1.0
137,130.0,Malawi,85728,,2632.0,,81915.0,,1181.0,67.0,4283.0,131.0,569074.0,28430.0,20016335.0,Africa,233.0,7605.0,35.0,,,59.0
138,131.0,Ivory Coast,81861,,797.0,,81026.0,,38.0,,2971.0,29.0,1489194.0,54055.0,27549595.0,Africa,337.0,34567.0,18.0,,,1.0
139,132.0,French Guiana,80035,,394.0,,11254.0,,68387.0,2.0,256060.0,1261.0,618263.0,1978036.0,312564.0,South America,4.0,793.0,1.0,,,218794.0
140,133.0,Suriname,79302,26.0,1327.0,2.0,49396.0,1.0,28579.0,,133043.0,2226.0,235824.0,395636.0,596063.0,South America,8.0,449.0,3.0,44.0,3.0,47946.0
141,134.0,Channel Islands,73304,976.0,165.0,,71705.0,1378.0,1434.0,,414761.0,934.0,1252808.0,7088504.0,176738.0,Europe,2.0,1071.0,0.0,5522.0,,8114.0
142,135.0,French Polynesia,72621,25.0,648.0,,,,,7.0,255868.0,2283.0,,,283822.0,Australia/Oceania,4.0,438.0,,88.0,,135553.0
143,136.0,Eswatini,70107,5.0,1395.0,,68682.0,7.0,30.0,11.0,59326.0,1180.0,1010640.0,855231.0,1181716.0,Africa,17.0,847.0,1.0,4.0,,25.0
