,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
25,18.0,Colombia,6091094,291.0,139771.0,6.0,5924433.0,290.0,26890.0,342.0,117448.0,2695.0,34355022.0,662433.0,51861850.0,South America,9.0,371.0,2.0,6.0,0.1,518.0
26,19.0,Indonesia,6043768,522.0,156067.0,27.0,5868251.0,2082.0,19450.0,2771.0,21682.0,560.0,94877499.0,340374.0,278744464.0,Asia,46.0,1786.0,3.0,2.0,0.1,70.0
27,20.0,Poland,5990853,1240.0,115948.0,22.0,5334340.0,67.0,540565.0,1588.0,158607.0,3070.0,36020113.0,953625.0,37771789.0,Europe,6.0,326.0,1.0,33.0,0.6,14311.0
28,21.0,Mexico,5732712,1077.0,324060.0,27.0,5033238.0,882.0,375414.0,4798.0,43635.0,2467.0,15755813.0,119927.0,131377932.0,North America,23.0,405.0,8.0,8.0,0.2,2858.0
29,22.0,Australia,5654608,41754.0,6970.0,31.0,5274197.0,40447.0,373441.0,132.0,217201.0,268.0,68805662.0,2642923.0,26033929.0,Australia/Oceania,5.0,3735.0,0.0,1604.0,1.0,14344.0
30,23.0,Ukraine,4997224,,108306.0,,,,,177.0,115517.0,2504.0,19521252.0,451259.0,43259549.0,Europe,9.0,399.0,2.0,,,19207.0
31,24.0,Malaysia,4427067,5624.0,35491.0,9.0,4310599.0,10041.0,80977.0,89.0,133690.0,1072.0,58332799.0,1761549.0,33114491.0,Asia,7.0,933.0,1.0,170.0,0.3,2445.0
32,25.0,Thailand,4148090,20052.0,27652.0,129.0,3932099.0,22361.0,188339.0,1496.0,59160.0,394.0,17270775.0,246317.0,70116145.0,Asia,17.0,2536.0,4.0,286.0,2.0,2686.0
33,26.0,Austria,4099049,6536.0,18035.0,19.0,3979563.0,11753.0,101451.0,121.0,450486.0,1982.0,181724310.0,19971541.0,9099163.0,Europe,2.0,505.0,0.0,718.0,2.0,11149.0
34,27.0,Israel,4054342,6649.0,10658.0,,4009152.0,,34532.0,220.0,434735.0,1143.0,41373364.0,4436346.0,9326000.0,Asia,2.0,875.0,0.0,713.0,,3703.0
35,28.0,Belgium,4015791,,31319.0,,3710295.0,,274177.0,169.0,343798.0,2681.0,33456470.0,2864259.0,11680674.0,Europe,3.0,373.0,0.0,,,23473.0
36,29.0,Czechia,3894633,2112.0,40076.0,9.0,3834698.0,3690.0,19859.0,47.0,362465.0,3730.0,55108160.0,5128800.0,10744844.0,Europe,3.0,268.0,0.0,197.0,0.8,1848.0
37,30.0,Portugal,3791744,,22162.0,,,,,61.0,373827.0,2185.0,40748372.0,4017371.0,10143044.0,Europe,3.0,458.0,0.0,,,88081.0
38,31.0,South Africa,3759689,4230.0,100298.0,12.0,3632572.0,290.0,26819.0,175.0,61981.0,1653.0,24313334.0,400824.0,60658391.0,Africa,16.0,605.0,2.0,70.0,0.2,442.0
39,32.0,Canada,3695585,3820.0,38777.0,24.0,3426082.0,3274.0,230726.0,426.0,96391.0,1011.0,60536359.0,1578955.0,38339498.0,North America,10.0,989.0,1.0,100.0,0.6,6018.0
40,33.0,Philippines,3684295,205.0,60179.0,61.0,3609425.0,1231.0,14691.0,289.0,32833.0,536.0,29406529.0,262059.0,112213576.0,Asia,30.0,1865.0,4.0,2.0,0.5,131.0
41,34.0,Switzerland,3579867,,13816.0,,3358732.0,22469.0,207319.0,90.0,408247.0,1576.0,20666182.0,2356766.0,8768874.0,Europe,2.0,635.0,0.0,,,23643.0
42,35.0,Peru,3559343,,212724.0,,,,,356.0,105303.0,6293.0,29592270.0,875489.0,33800850.0,South America,9.0,159.0,1.0,,,48104.0
43,36.0,Chile,3544463,2671.0,57375.0,24.0,3368796.0,9388.0,118292.0,286.0,182588.0,2956.0,36711724.0,1891147.0,19412407.0,South America,5.0,338.0,1.0,138.0,1.0,6094.0
44,37.0,Greece,3277557,4175.0,28867.0,28.0,3151717.0,6895.0,96973.0,277.0,317250.0,2794.0,78872546.0,7634431.0,10331162.0,Europe,3.0,358.0,0.0,404.0,3.0,9386.0
45,38.0,Denmark,2959040,1214.0,6072.0,12.0,2929103.0,2303.0,23865.0,15.0,507639.0,1042.0,127141200.0,21811751.0,5829023.0,Europe,2.0,960.0,0.0,208.0,2.0,4094.0
46,39.0,Romania,2887824,566.0,65421.0,8.0,2606660.0,,215743.0,212.0,151942.0,3442.0,22585326.0,1188321.0,19006074.0,Europe,7.0,291.0,1.0,30.0,0.4,11351.0
47,40.0,Sweden,2498388,,18656.0,,2463086.0,1263.0,16646.0,19.0,244630.0,1827.0,18493218.0,1810763.0,10212942.0,Europe,4.0,547.0,1.0,,,1630.0
48,41.0,Iraq,2324141,110.0,25204.0,1.0,2295947.0,369.0,2990.0,20.0,55534.0,602.0,18450939.0,440871.0,41851066.0,Asia,18.0,1660.0,2.0,3.0,0.02,71.0
49,42.0,Serbia,2001144,628.0,15953.0,5.0,1967786.0,1538.0,17405.0,25.0,230710.0,1839.0,9427662.0,1086907.0,8673848.0,Europe,4.0,544.0,1.0,72.0,0.6,2007.0
50,43.0,Bangladesh,1952532,26.0,29127.0,,1893131.0,315.0,30274.0,1297.0,11646.0,174.0,13956056.0,83245.0,167651092.0,Asia,86.0,5756.0,12.0,0.2,,181.0
51,44.0,Hungary,1890953,,46048.0,,1776617.0,,68288.0,45.0,196645.0,4789.0,11295119.0,1174608.0,9616075.0,Europe,5.0,209.0,1.0,,,7101.0
52,45.0,Slovakia,1773653,1452.0,19829.0,12.0,1728556.0,3091.0,25268.0,88.0,324582.0,3629.0,7052991.0,1290713.0,5464416.0,Europe,3.0,276.0,1.0,266.0,2.0,4624.0
53,46.0,Jordan,1694216,,14048.0,,1678941.0,,1227.0,124.0,163125.0,1353.0,16670254.0,1605074.0,10385972.0,Asia,6.0,739.0,1.0,,,118.0
54,47.0,Georgia,1654163,87.0,16797.0,2.0,1635550.0,259.0,1816.0,,416106.0,4225.0,16800497.0,4226173.0,3975345.0,Asia,2.0,237.0,0.0,22.0,0.5,457.0
55,48.0,Pakistan,1527751,82.0,30369.0,1.0,1493998.0,65.0,3384.0,185.0,6682.0,133.0,28028845.0,122594.0,228632286.0,Asia,150.0,7528.0,8.0,0.4,,15.0
56,49.0,Ireland,1509536,,6996.0,,1406802.0,8866.0,95738.0,44.0,299669.0,1389.0,12016948.0,2385571.0,5037346.0,Europe,3.0,720.0,0.0,,,19006.0
57,50.0,Norway,1423509,289.0,2871.0,,,,,20.0,258925.0,522.0,11002430.0,2001256.0,5497762.0,Europe,4.0,1915.0,0.0,53.0,,242223.0
58,51.0,Kazakhstan,1305447,7.0,13660.0,,1290975.0,11.0,812.0,24.0,68055.0,712.0,11575012.0,603428.0,19182103.0,Asia,15.0,1404.0,2.0,0.4,,42.0
59,52.0,Hong Kong,1201431,523.0,9236.0,9.0,,,,115.0,157942.0,1214.0,44972952.0,5912223.0,7606775.0,Asia,6.0,824.0,0.0,69.0,1.0,154989.0
60,53.0,Singapore,1180124,2709.0,1325.0,1.0,1112762.0,3375.0,66037.0,9.0,198895.0,223.0,23712995.0,3996529.0,5933398.0,Asia,5.0,4478.0,0.0,457.0,0.2,11130.0
61,54.0,Morocco,1164670,56.0,16065.0,1.0,1148154.0,46.0,451.0,293.0,30893.0,426.0,11237010.0,298062.0,37700242.0,Africa,32.0,2347.0,3.0,1.0,0.03,12.0
62,55.0,Bulgaria,1152892,354.0,36849.0,7.0,959542.0,110.0,156501.0,105.0,168206.0,5376.0,9797011.0,1429377.0,6854044.0,Europe,6.0,186.0,1.0,52.0,1.0,22833.0
63,56.0,Croatia,1117175,894.0,15778.0,6.0,1096829.0,649.0,4568.0,22.0,275195.0,3887.0,4762146.0,1173065.0,4059575.0,Europe,4.0,257.0,1.0,220.0,1.0,1125.0
64,57.0,Cuba,1101486,266.0,8523.0,,1091603.0,310.0,1360.0,23.0,97355.0,753.0,12920253.0,1141957.0,11314137.0,North America,10.0,1327.0,1.0,24.0,,120.0
65,58.0,Lebanon,1096320,93.0,10374.0,2.0,1079455.0,409.0,6491.0,186.0,161931.0,1532.0,4795578.0,708328.0,6770277.0,Asia,6.0,653.0,1.0,14.0,0.3,959.0
66,59.0,Lithuania,1054191,729.0,9054.0,6.0,1016058.0,1757.0,29079.0,40.0,397246.0,3412.0,8213343.0,3094994.0,2653751.0,Europe,3.0,293.0,0.0,275.0,2.0,10958.0
67,60.0,Tunisia,1039532,,28533.0,,,,,29.0,86327.0,2369.0,4563397.0,378962.0,12041845.0,Africa,12.0,422.0,3.0,,,-1064.21
68,61.0,Slovenia,1003977,1050.0,6576.0,7.0,980504.0,1847.0,16897.0,30.0,482808.0,3162.0,2640107.0,1269615.0,2079454.0,Europe,2.0,316.0,1.0,505.0,3.0,8126.0
69,62.0,Finland,1000472,,3638.0,,46000.0,,950834.0,31.0,180062.0,655.0,10644579.0,1915782.0,5556257.0,Europe,6.0,1527.0,1.0,,,171129.0
70,63.0,Nepal,978732,18.0,11951.0,,966498.0,17.0,283.0,,32535.0,397.0,5613608.0,186607.0,30082541.0,Asia,31.0,2517.0,5.0,0.6,,9.0
71,64.0,Belarus,977434,528.0,6922.0,2.0,928536.0,,41976.0,,103501.0,733.0,13092771.0,1386401.0,9443712.0,Europe,10.0,1364.0,1.0,56.0,0.2,4445.0
72,65.0,Bolivia,904294,,21907.0,,854575.0,,27812.0,220.0,75607.0,1832.0,2693845.0,225230.0,11960417.0,South America,13.0,546.0,4.0,,,2325.0
73,66.0,UAE,896892,261.0,2302.0,,879426.0,372.0,15164.0,,88748.0,228.0,154143355.0,15252514.0,10106095.0,Asia,11.0,4390.0,0.0,26.0,,1500.0
74,67.0,Uruguay,895775,,7197.0,,886654.0,,1924.0,18.0,256268.0,2059.0,6091188.0,1742599.0,3495462.0,South America,4.0,486.0,1.0,,,550.0
75,68.0,New Zealand,878575,7984.0,627.0,17.0,818286.0,5796.0,59662.0,,175641.0,125.0,6983031.0,1396020.0,5002100.0,Australia/Oceania,6.0,7978.0,1.0,1596.0,3.0,11927.0
76,69.0,Ecuador,868053,,35581.0,,,,,759.0,47888.0,1963.0,2470170.0,136273.0,18126582.0,South America,21.0,509.0,7.0,,,21438.0
77,70.0,Costa Rica,847784,,8383.0,,829515.0,,9886.0,43.0,163725.0,1619.0,4240743.0,818979.0,5178087.0,North America,6.0,618.0,1.0,,,1909.0
78,71.0,Guatemala,841341,,17496.0,,821185.0,,2660.0,5.0,45444.0,945.0,4402305.0,237787.0,18513628.0,North America,22.0,1058.0,4.0,,,144.0
79,72.0,Latvia,816994,696.0,5743.0,4.0,802678.0,951.0,8573.0,9.0,441961.0,3107.0,7151531.0,3868691.0,1848566.0,Europe,2.0,322.0,0.0,377.0,2.0,4638.0
80,73.0,Azerbaijan,792476,19.0,9707.0,,782634.0,13.0,135.0,,76908.0,942.0,6792132.0,659165.0,10304145.0,Asia,13.0,1062.0,2.0,2.0,,13.0
81,74.0,Panama,771486,481.0,8182.0,,759832.0,337.0,3472.0,8.0,173862.0,1844.0,5820472.0,1311699.0,4437353.0,North America,6.0,542.0,1.0,108.0,,782.0
82,75.0,Saudi Arabia,753332,91.0,9076.0,1.0,740467.0,223.0,3789.0,45.0,21047.0,254.0,41817866.0,1168345.0,35792393.0,Asia,48.0,3944.0,1.0,3.0,0.03,106.0
83,76.0,Sri Lanka,663131,40.0,16502.0,2.0,642574.0,3.0,4055.0,,30736.0,765.0,6486117.0,300627.0,21575323.0,Asia,33.0,1307.0,3.0,2.0,0.09,188.0
84,77.0,Paraguay,649034,,18795.0,,624673.0,,5566.0,5.0,89022.0,2578.0,2623300.0,359816.0,7290679.0,South America,11.0,388.0,3.0,,,763.0
85,78.0,Kuwait,631294,64.0,2555.0,,627899.0,93.0,840.0,8.0,143981.0,583.0,7999656.0,1824506.0,4384561.0,Asia,7.0,1716.0,1.0,15.0,,192.0
86,79.0,Myanmar,612733,19.0,19434.0,,591609.0,26.0,1690.0,,11127.0,353.0,7891077.0,143296.0,55068239.0,Asia,90.0,2834.0,7.0,0.3,,31.0
87,80.0,Palestine,581816,,5353.0,,575899.0,,564.0,17.0,109459.0,1007.0,3078533.0,579175.0,5315380.0,Asia,9.0,993.0,2.0,,,106.0
88,81.0,Dominican Republic,578954,,4376.0,,574297.0,,281.0,16.0,52421.0,396.0,3261060.0,295272.0,11044273.0,North America,19.0,2524.0,3.0,,,25.0
89,82.0,Estonia,570076,355.0,2531.0,,506711.0,876.0,60834.0,7.0,429227.0,1906.0,3310467.0,2492549.0,1328145.0,Europe,2.0,525.0,0.0,267.0,,45804.0
90,83.0,Bahrain,565830,366.0,1475.0,,560795.0,390.0,3560.0,3.0,312916.0,816.0,9695962.0,5362081.0,1808246.0,Asia,3.0,1226.0,0.0,202.0,,1969.0
91,84.0,Venezuela,522121,33.0,5705.0,,515305.0,93.0,1111.0,230.0,18456.0,202.0,3359014.0,118733.0,28290512.0,South America,54.0,4959.0,8.0,1.0,,39.0
92,85.0,Moldova,516986,,11489.0,,504142.0,,1355.0,49.0,128698.0,2860.0,3216305.0,800665.0,4017040.0,Europe,8.0,350.0,1.0,,,337.0
93,86.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4873.0,233.0,3693367.0,34903.0,105817474.0,Africa,205.0,4299.0,29.0,,,462.0
94,87.0,Libya,501862,,6429.0,,490900.0,,4533.0,101.0,71288.0,913.0,2476960.0,351844.0,7039939.0,Africa,14.0,1095.0,3.0,,,644.0
95,88.0,Cyprus,470481,6115.0,1011.0,18.0,124370.0,,345100.0,60.0,384623.0,827.0,9477138.0,7747665.0,1223225.0,Asia,3.0,1210.0,0.0,4999.0,15.0,282123.0
96,89.0,Ethiopia,470417,12.0,7510.0,,454967.0,304.0,7940.0,15.0,3917.0,63.0,4763756.0,39665.0,120101227.0,Africa,255.0,15992.0,25.0,0.1,,66.0
97,90.0,Mongolia,469550,30.0,2177.0,,313256.0,,154117.0,192.0,139185.0,645.0,4030048.0,1194595.0,3373569.0,Asia,7.0,1550.0,1.0,9.0,,45684.0
98,91.0,Armenia,422822,8.0,8622.0,,410548.0,13.0,3652.0,,142209.0,2900.0,3032179.0,1019823.0,2973241.0,Asia,7.0,345.0,1.0,3.0,,1228.0
99,92.0,Honduras,422275,,10892.0,,131100.0,,280283.0,105.0,41445.0,1069.0,1263329.0,123991.0,10188914.0,North America,24.0,935.0,8.0,,,27509.0
100,93.0,Oman,388995,,4257.0,,384055.0,,683.0,2.0,72833.0,797.0,25000000.0,4680828.0,5340935.0,Asia,14.0,1255.0,0.0,,,128.0
101,94.0,Bosnia and Herzegovina,376699,,15756.0,,192218.0,,168725.0,,116122.0,4857.0,1752716.0,540297.0,3243987.0,Europe,9.0,206.0,2.0,,,52012.0
102,95.0,Réunion,374295,,742.0,,355605.0,,17948.0,10.0,412744.0,818.0,1603660.0,1768393.0,906846.0,Africa,2.0,1222.0,1.0,,,19792.0
103,96.0,Qatar,364089,77.0,677.0,,362568.0,117.0,844.0,1.0,129670.0,241.0,3425362.0,1219943.0,2807805.0,Asia,8.0,4147.0,1.0,27.0,,301.0
104,97.0,Kenya,323696,8.0,5649.0,,317909.0,7.0,138.0,,5790.0,101.0,3581506.0,64060.0,55908436.0,Africa,173.0,9897.0,16.0,0.1,,2.0
105,98.0,Zambia,318984,,3974.0,,314075.0,,935.0,,16517.0,206.0,3408441.0,176487.0,19312725.0,Africa,61.0,4860.0,6.0,,,48.0
106,99.0,North Macedonia,309062,,9271.0,,299064.0,,727.0,,148358.0,4450.0,2007553.0,963678.0,2083220.0,Europe,7.0,225.0,1.0,,,349.0
107,100.0,Botswana,305859,,2688.0,,303026.0,,145.0,1.0,125491.0,1103.0,2026898.0,831613.0,2437308.0,Africa,8.0,907.0,1.0,,,59.0
108,101.0,Albania,274791,54.0,3496.0,,270869.0,17.0,426.0,2.0,95675.0,1217.0,1799730.0,626620.0,2872125.0,Europe,10.0,822.0,2.0,19.0,,148.0
109,102.0,Algeria,265761,,6874.0,,178344.0,1.0,80543.0,6.0,5869.0,152.0,230861.0,5099.0,45280025.0,Africa,170.0,6587.0,196.0,,,1779.0
110,103.0,Nigeria,255685,,3143.0,,249890.0,,2652.0,11.0,1187.0,15.0,5036813.0,23388.0,215357387.0,Africa,842.0,68520.0,43.0,,,12.0
111,104.0,Zimbabwe,247524,36.0,5468.0,,241362.0,34.0,694.0,12.0,16227.0,358.0,2240305.0,146872.0,15253429.0,Africa,62.0,2790.0,7.0,2.0,,45.0
112,105.0,Uzbekistan,238442,24.0,1637.0,,236458.0,35.0,347.0,23.0,6943.0,48.0,1377915.0,40120.0,34344673.0,Asia,144.0,20980.0,25.0,0.7,,10.0
113,106.0,Montenegro,234619,70.0,2713.0,2.0,231297.0,88.0,609.0,6.0,373473.0,4319.0,2444820.0,3891730.0,628209.0,Europe,3.0,232.0,0.0,111.0,3.0,969.0
114,107.0,Luxembourg,233966,,1058.0,,221501.0,,11407.0,1.0,363099.0,1642.0,4213886.0,6539666.0,644358.0,Europe,3.0,609.0,0.0,,,17703.0
115,108.0,Mozambique,225358,6.0,2201.0,,223104.0,,53.0,13.0,6863.0,67.0,1308458.0,39849.0,32835088.0,Africa,146.0,14918.0,25.0,0.2,,2.0
116,109.0,Laos,204893,619.0,732.0,2.0,7660.0,,196501.0,,27443.0,98.0,1232128.0,165029.0,7466109.0,Asia,36.0,10200.0,6.0,83.0,0.3,26319.0
117,110.0,Kyrgyzstan,200983,,2991.0,,196376.0,5.0,1616.0,131.0,29915.0,445.0,1907195.0,283874.0,6718456.0,Asia,33.0,2246.0,4.0,,,241.0
118,111.0,Iceland,183974,,112.0,,75685.0,,108177.0,1.0,532886.0,324.0,1953616.0,5658702.0,345241.0,Europe,2.0,3083.0,0.0,,,313338.0
119,112.0,Maldives,178883,,298.0,,163687.0,,14898.0,25.0,320737.0,534.0,2213831.0,3969395.0,557725.0,Asia,3.0,1872.0,0.0,,,26712.0
120,113.0,Afghanistan,178650,12.0,7681.0,1.0,161708.0,25.0,9261.0,1124.0,4410.0,190.0,939616.0,23195.0,40510210.0,Asia,227.0,5274.0,43.0,0.3,0.02,229.0
121,114.0,Uganda,164069,,3596.0,,100205.0,,60268.0,2.0,3394.0,74.0,2612795.0,54043.0,48346539.0,Africa,295.0,13445.0,19.0,,,1247.0
122,115.0,El Salvador,162089,,4127.0,,150662.0,,7300.0,8.0,24764.0,631.0,1950448.0,297993.0,6545284.0,North America,40.0,1586.0,3.0,,,1115.0
123,116.0,Ghana,161124,,1445.0,,159655.0,,24.0,1.0,4997.0,45.0,2433244.0,75465.0,32243327.0,Africa,200.0,22314.0,13.0,,,0.7
124,117.0,Namibia,158332,52.0,4023.0,,153662.0,,647.0,,60341.0,1533.0,1001354.0,381621.0,2623946.0,Africa,17.0,652.0,3.0,20.0,,247.0
125,118.0,Martinique,147519,,918.0,,104.0,,146497.0,8.0,393657.0,2450.0,828928.0,2212008.0,374740.0,North America,3.0,408.0,0.0,,,390930.0
126,119.0,Trinidad and Tobago,144359,475.0,3812.0,1.0,133604.0,236.0,6943.0,18.0,102552.0,2708.0,696148.0,494540.0,1407669.0,North America,10.0,369.0,2.0,337.0,0.7,4932.0
127,120.0,Brunei,141014,141.0,218.0,,139724.0,201.0,1072.0,,316857.0,490.0,717784.0,1612853.0,445040.0,Asia,3.0,2041.0,1.0,317.0,,2409.0
128,121.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350108.0,2134.0,938039.0,2343644.0,400248.0,North America,3.0,469.0,0.0,,,342353.0
129,122.0,Cambodia,136200,28.0,3056.0,,132896.0,16.0,248.0,,7948.0,178.0,2946965.0,171969.0,17136588.0,Asia,126.0,5608.0,6.0,2.0,,14.0
130,123.0,Rwanda,129764,,1458.0,,45522.0,,82784.0,,9590.0,108.0,5225494.0,386173.0,13531478.0,Africa,104.0,9281.0,3.0,,,6118.0
131,124.0,Jamaica,129489,48.0,2943.0,2.0,82965.0,90.0,43581.0,,43387.0,986.0,981688.0,328929.0,2984498.0,North America,23.0,1014.0,3.0,16.0,0.7,14602.0
132,125.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4318.0,69.0,1751774.0,63154.0,27738024.0,Africa,232.0,14394.0,16.0,,,2.0
133,126.0,Angola,99194,,1900.0,,97149.0,,145.0,,2858.0,55.0,1499795.0,43209.0,34710341.0,Africa,350.0,18269.0,23.0,,,4.0
134,127.0,Malta,90399,231.0,687.0,3.0,84111.0,590.0,5601.0,4.0,203755.0,1548.0,1870483.0,4215971.0,443666.0,Europe,5.0,646.0,0.0,521.0,7.0,12624.0
135,128.0,DRC,87023,,1337.0,,50930.0,,34756.0,,921.0,14.0,846704.0,8962.0,94472804.0,Africa,1086.0,70660.0,112.0,,,368.0
136,129.0,Senegal,85984,2.0,1966.0,1.0,84001.0,2.0,17.0,1.0,4902.0,112.0,1063849.0,60653.0,17539945.0,Africa,204.0,8922.0,16.0,0.1,0.06,1.0
137,130.0,Malawi,85747,4.0,2633.0,,81938.0,4.0,1176.0,67.0,4283.0,132.0,571585.0,28548.0,20021755.0,Africa,233.0,7604.0,35.0,0.2,,59.0
138,131.0,Ivory Coast,81887,6.0,799.0,,81061.0,4.0,27.0,,2972.0,29.0,1494624.0,54238.0,27556755.0,Africa,337.0,34489.0,18.0,0.2,,1.0
139,132.0,French Guiana,80422,,394.0,,11254.0,,68774.0,1.0,257228.0,1260.0,622646.0,1991518.0,312649.0,South America,4.0,794.0,1.0,,,219972.0
140,133.0,Suriname,79302,,1327.0,,49396.0,,28579.0,,133030.0,2226.0,235824.0,395598.0,596120.0,South America,8.0,449.0,3.0,,,47942.0
141,134.0,Channel Islands,73609,,166.0,,72059.0,,1384.0,,416444.0,939.0,1252808.0,7087782.0,176756.0,Europe,2.0,1065.0,0.0,,,7830.0
142,135.0,French Polynesia,72648,,648.0,,,,,7.0,255948.0,2283.0,,,283839.0,Australia/Oceania,4.0,438.0,,,,135640.0
143,136.0,Eswatini,70284,31.0,1397.0,1.0,68764.0,34.0,123.0,11.0,59470.0,1182.0,1012397.0,856623.0,1181847.0,Africa,17.0,846.0,1.0,26.0,0.8,104.0
144,137.0,Barbados,67256,446.0,389.0,1.0,63424.0,,3443.0,,233520.0,1351.0,640085.0,2222440.0,288010.0,North America,4.0,740.0,0.0,1549.0,3.0,11954.0
145,138.0,Fiji,64524,,862.0,,62677.0,,985.0,,71048.0,949.0,506642.0,557871.0,908171.0,Australia/Oceania,14.0,1054.0,2.0,,,1085.0
146,139.0,Madagascar,64121,,1391.0,,59370.0,,3360.0,14.0,2213.0,48.0,418849.0,14455.0,28975312.0,Africa,452.0,20831.0,69.0,,,116.0
147,140.0,Guyana,63413,6.0,1228.0,,62092.0,4.0,93.0,1.0,79925.0,1548.0,590638.0,744436.0,793403.0,South America,13.0,646.0,1.0,8.0,,117.0
