,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
12,5.0,France,28483124,67711.0,145579.0,152.0,26403836.0,158622.0,1933709.0,1677.0,434619.0,2221.0,266484045.0,4066235.0,65535813.0,Europe,2.0,450.0,0.0,1033.0,2.0,29506.0
13,6.0,Germany,24488242,124863.0,135369.0,245.0,21885900.0,220700.0,2466973.0,1980.0,290591.0,1606.0,122332384.0,1451664.0,84270469.0,Europe,3.0,623.0,1.0,1482.0,3.0,29274.0
14,7.0,UK,22011920,9054.0,174448.0,304.0,21082567.0,54231.0,754905.0,326.0,321184.0,2545.0,516589623.0,7537753.0,68533636.0,Europe,3.0,393.0,0.0,132.0,4.0,11015.0
15,8.0,Russia,18159600,7705.0,375400.0,163.0,17506859.0,11477.0,277341.0,2300.0,124340.0,2570.0,273400000.0,1871986.0,146048100.0,Europe,8.0,389.0,1.0,53.0,1.0,1899.0
16,9.0,S. Korea,17086626,76761.0,22466.0,141.0,,,,546.0,332753.0,438.0,15804065.0,307776.0,51349313.0,Asia,3.0,2286.0,3.0,1495.0,3.0,313434.0
17,10.0,Italy,16279754,87940.0,163113.0,186.0,14881965.0,88545.0,1234676.0,394.0,269978.0,2705.0,212567845.0,3525149.0,60300379.0,Europe,4.0,370.0,0.0,1458.0,3.0,20475.0
18,11.0,Turkey,15026141,2479.0,98736.0,16.0,14916782.0,13362.0,10623.0,975.0,174749.0,1148.0,158642802.0,1844960.0,85987121.0,Asia,6.0,871.0,1.0,29.0,0.2,124.0
19,12.0,Spain,11833457,,104227.0,,11347449.0,,381781.0,339.0,252918.0,2228.0,471036328.0,10067532.0,46787665.0,Europe,4.0,449.0,0.0,,,8160.0
20,13.0,Vietnam,10631516,8004.0,43034.0,5.0,9163132.0,46907.0,1425350.0,624.0,107466.0,435.0,85792898.0,867216.0,98929083.0,Asia,9.0,2299.0,1.0,81.0,0.05,14408.0
21,14.0,Argentina,9072230,,128542.0,,8895999.0,,47689.0,372.0,197442.0,2797.0,35716069.0,777299.0,45948930.0,South America,5.0,357.0,1.0,,,1038.0
22,15.0,Netherlands,8042469,,22234.0,,7731651.0,,288584.0,77.0,467484.0,1292.0,21107399.0,1226909.0,17203724.0,Europe,2.0,774.0,1.0,,,16775.0
23,16.0,Japan,7725765,37258.0,29402.0,58.0,7263359.0,40195.0,433004.0,183.0,61426.0,234.0,46888808.0,372804.0,125773392.0,Asia,16.0,4278.0,3.0,296.0,0.5,3443.0
24,17.0,Iran,7219433,1009.0,141041.0,17.0,6975147.0,2861.0,103245.0,1043.0,84000.0,1641.0,50914586.0,592408.0,85945161.0,Asia,12.0,609.0,2.0,12.0,0.2,1201.0
25,18.0,Colombia,6091959,206.0,139785.0,2.0,5925634.0,244.0,26540.0,342.0,117452.0,2695.0,34428355.0,663772.0,51867774.0,South America,9.0,371.0,2.0,4.0,0.04,512.0
26,19.0,Indonesia,6045660,617.0,156199.0,36.0,5880319.0,1178.0,9142.0,2771.0,21686.0,560.0,95279624.0,341778.0,278776055.0,Asia,46.0,1785.0,3.0,2.0,0.1,33.0
27,20.0,Poland,5993861,1041.0,115998.0,21.0,5334513.0,74.0,543350.0,1321.0,158688.0,3071.0,36064312.0,954806.0,37771338.0,Europe,6.0,326.0,1.0,28.0,0.6,14385.0
28,21.0,Australia,5801214,44737.0,7113.0,44.0,5458416.0,55440.0,335685.0,144.0,222805.0,273.0,69056844.0,2652242.0,26037162.0,Australia/Oceania,4.0,3661.0,0.0,1718.0,2.0,12893.0
29,22.0,Mexico,5735115,1190.0,324173.0,39.0,5035685.0,776.0,375257.0,4798.0,43649.0,2467.0,15777764.0,120081.0,131392727.0,North America,23.0,405.0,8.0,9.0,0.3,2856.0
30,23.0,Ukraine,4999984,812.0,108359.0,16.0,,,,177.0,115589.0,2505.0,19521252.0,451289.0,43256693.0,Europe,9.0,399.0,2.0,19.0,0.4,19271.0
31,24.0,Malaysia,4440383,3471.0,35526.0,6.0,4346421.0,6900.0,58436.0,98.0,134073.0,1073.0,58544609.0,1767703.0,33119023.0,Asia,7.0,932.0,1.0,105.0,0.2,1764.0
32,25.0,Thailand,4209571,14887.0,28147.0,125.0,4018460.0,18919.0,162964.0,1496.0,60035.0,401.0,17270775.0,246310.0,70118054.0,Asia,17.0,2491.0,4.0,212.0,2.0,2324.0
33,26.0,Austria,4122797,8239.0,18100.0,24.0,4018417.0,10412.0,86280.0,111.0,453068.0,1989.0,182416398.0,20046368.0,9099723.0,Europe,2.0,503.0,0.0,905.0,3.0,9482.0
34,27.0,Israel,4067687,1666.0,10695.0,1.0,4029571.0,2699.0,27421.0,220.0,436166.0,1147.0,41373364.0,4436346.0,9326000.0,Asia,2.0,872.0,0.0,179.0,0.1,2940.0
35,28.0,Belgium,4036113,,31382.0,,3759867.0,,244864.0,156.0,345521.0,2687.0,33531891.0,2870580.0,11681224.0,Europe,3.0,372.0,0.0,,,20962.0
36,29.0,Czechia,3900450,2034.0,40120.0,8.0,3842939.0,1139.0,17391.0,42.0,362999.0,3734.0,55157290.0,5133269.0,10745061.0,Europe,3.0,268.0,0.0,189.0,0.7,1619.0
37,30.0,Portugal,3791744,,22162.0,,,,,61.0,373839.0,2185.0,41113089.0,4053458.0,10142721.0,Europe,3.0,458.0,0.0,,,88083.0
38,31.0,South Africa,3776298,6371.0,100351.0,3.0,3638087.0,2658.0,37860.0,175.0,62247.0,1654.0,24400471.0,402206.0,60666562.0,Africa,16.0,605.0,2.0,105.0,0.05,624.0
39,32.0,Canada,3725773,11646.0,39007.0,106.0,3444570.0,4077.0,242196.0,471.0,97169.0,1017.0,60778047.0,1585110.0,38343111.0,North America,10.0,983.0,1.0,304.0,3.0,6317.0
40,33.0,Philippines,3685029,195.0,60215.0,20.0,3614238.0,1178.0,10576.0,289.0,32835.0,537.0,29495310.0,262812.0,112229517.0,Asia,30.0,1864.0,4.0,2.0,0.2,94.0
41,34.0,Switzerland,3602489,,13836.0,,3419641.0,,169012.0,87.0,410795.0,1578.0,20767523.0,2368136.0,8769564.0,Europe,2.0,634.0,0.0,,,19273.0
42,35.0,Peru,3563151,851.0,212778.0,9.0,,,,350.0,105400.0,6294.0,29738803.0,879693.0,33805871.0,South America,9.0,159.0,1.0,25.0,0.3,48208.0
43,36.0,Chile,3551383,2056.0,57468.0,81.0,3397673.0,4452.0,96242.0,255.0,182927.0,2960.0,36856295.0,1898420.0,19414199.0,South America,5.0,338.0,1.0,106.0,4.0,4957.0
44,37.0,Greece,3302382,11487.0,29022.0,46.0,3195503.0,8180.0,77857.0,267.0,319670.0,2809.0,79332875.0,7679400.0,10330608.0,Europe,3.0,356.0,0.0,1112.0,4.0,7537.0
45,38.0,Denmark,2963337,1099.0,6125.0,9.0,2937000.0,2107.0,20212.0,13.0,508357.0,1051.0,127185788.0,21818570.0,5829245.0,Europe,2.0,952.0,0.0,189.0,2.0,3467.0
46,39.0,Romania,2890827,1464.0,65456.0,26.0,2606660.0,,218711.0,212.0,152111.0,3444.0,22641009.0,1191339.0,19004679.0,Europe,7.0,290.0,1.0,77.0,1.0,11508.0
47,40.0,Sweden,2498388,,18656.0,,2466329.0,757.0,13403.0,19.0,244613.0,1827.0,18493218.0,1810641.0,10213629.0,Europe,4.0,547.0,1.0,,,1312.0
48,41.0,Iraq,2324699,168.0,25208.0,,2297063.0,239.0,2428.0,20.0,55534.0,602.0,18466576.0,441141.0,41860954.0,Asia,18.0,1661.0,2.0,4.0,,58.0
49,42.0,Serbia,2004255,921.0,15976.0,7.0,1972747.0,951.0,15532.0,26.0,231079.0,1842.0,9461757.0,1090885.0,8673465.0,Europe,4.0,543.0,1.0,106.0,0.8,1791.0
50,43.0,Bangladesh,1952625,23.0,29127.0,,1894457.0,334.0,29041.0,1297.0,11646.0,174.0,13978152.0,83368.0,167669010.0,Asia,86.0,5756.0,12.0,0.1,,173.0
51,44.0,Hungary,1897897,2220.0,46162.0,29.0,1797144.0,4528.0,54591.0,38.0,197373.0,4801.0,11324260.0,1177671.0,9615808.0,Europe,5.0,208.0,1.0,231.0,3.0,5677.0
52,45.0,Slovakia,1777971,1395.0,19873.0,11.0,1737255.0,2528.0,20843.0,70.0,325371.0,3637.0,7074245.0,1294596.0,5464444.0,Europe,3.0,275.0,1.0,255.0,2.0,3814.0
53,46.0,Jordan,1694216,,14048.0,,1678941.0,,1227.0,124.0,163108.0,1352.0,16670254.0,1604903.0,10387079.0,Asia,6.0,739.0,1.0,,,118.0
54,47.0,Georgia,1654665,290.0,16802.0,2.0,1636188.0,80.0,1675.0,,416240.0,4227.0,16840700.0,4236375.0,3975262.0,Asia,2.0,237.0,0.0,73.0,0.5,421.0
55,48.0,Pakistan,1528178,117.0,30371.0,2.0,1494141.0,,3666.0,145.0,6683.0,133.0,28102380.0,122890.0,228679239.0,Asia,150.0,7530.0,8.0,0.5,0.01,16.0
56,49.0,Ireland,1515005,970.0,7054.0,26.0,1435849.0,5251.0,72102.0,38.0,300719.0,1400.0,12049432.0,2391734.0,5037948.0,Europe,3.0,714.0,0.0,193.0,5.0,14312.0
57,50.0,Norway,1425079,407.0,2932.0,,,,,20.0,259189.0,533.0,11002430.0,2001088.0,5498225.0,Europe,4.0,1875.0,0.0,74.0,,242477.0
58,51.0,Kazakhstan,1305489,16.0,13660.0,,1291030.0,21.0,799.0,24.0,68049.0,712.0,11575012.0,603350.0,19184557.0,Asia,15.0,1404.0,2.0,0.8,,42.0
59,52.0,Hong Kong,1203068,430.0,9282.0,8.0,,,,115.0,158144.0,1220.0,44972952.0,5911708.0,7607438.0,Asia,6.0,820.0,0.0,57.0,1.0,155184.0
60,53.0,Singapore,1190560,2646.0,1334.0,1.0,1120059.0,2115.0,69167.0,8.0,200637.0,225.0,23712995.0,3996191.0,5933900.0,Asia,5.0,4448.0,0.0,446.0,0.2,11656.0
61,54.0,Morocco,1164825,51.0,16068.0,2.0,1148348.0,38.0,409.0,293.0,30893.0,426.0,11237010.0,298024.0,37705022.0,Africa,32.0,2347.0,3.0,1.0,0.05,11.0
62,55.0,Bulgaria,1155387,741.0,36887.0,8.0,970592.0,5349.0,147908.0,97.0,168584.0,5382.0,9825462.0,1433647.0,6853476.0,Europe,6.0,186.0,1.0,108.0,1.0,21581.0
63,56.0,Croatia,1119916,1390.0,15808.0,7.0,1098860.0,264.0,5248.0,24.0,275889.0,3894.0,4776342.0,1176642.0,4059300.0,Europe,4.0,257.0,1.0,342.0,2.0,1293.0
64,57.0,Cuba,1102355,191.0,8525.0,,1092750.0,229.0,1080.0,23.0,97432.0,753.0,12920253.0,1141964.0,11314061.0,North America,10.0,1327.0,1.0,17.0,,95.0
65,58.0,Lebanon,1096648,118.0,10381.0,1.0,1080710.0,309.0,5557.0,186.0,161988.0,1533.0,4795578.0,708363.0,6769944.0,Asia,6.0,652.0,1.0,17.0,0.1,821.0
66,59.0,Lithuania,1056499,842.0,9080.0,2.0,1020386.0,1210.0,27033.0,25.0,398177.0,3422.0,8232789.0,3102803.0,2653339.0,Europe,3.0,292.0,0.0,317.0,0.8,10188.0
67,60.0,Tunisia,1040193,,28550.0,,,,,29.0,86372.0,2371.0,4572976.0,379714.0,12043196.0,Africa,12.0,422.0,3.0,,,-1198.35
68,61.0,Slovenia,1007538,1135.0,6586.0,1.0,986126.0,1617.0,14826.0,29.0,484520.0,3167.0,2643588.0,1271288.0,2079457.0,Europe,2.0,316.0,1.0,546.0,0.5,7130.0
69,62.0,Finland,1000472,,3638.0,,46000.0,,950834.0,31.0,180059.0,655.0,10644579.0,1915750.0,5556351.0,Europe,6.0,1527.0,1.0,,,171126.0
70,63.0,Nepal,978778,8.0,11951.0,,966575.0,17.0,252.0,,32530.0,397.0,5628577.0,187069.0,30088276.0,Asia,31.0,2518.0,5.0,0.3,,8.0
71,64.0,Belarus,978773,656.0,6936.0,5.0,928536.0,,43301.0,,103643.0,734.0,13123162.0,1389624.0,9443679.0,Europe,10.0,1362.0,1.0,69.0,0.5,4585.0
72,65.0,New Zealand,906397,9902.0,671.0,22.0,850135.0,11272.0,55591.0,,181203.0,134.0,6989903.0,1397394.0,5002100.0,Australia/Oceania,6.0,7455.0,1.0,1980.0,4.0,11114.0
73,66.0,Bolivia,904657,81.0,21909.0,1.0,856941.0,610.0,25807.0,220.0,75627.0,1832.0,2699040.0,225632.0,11962157.0,South America,13.0,546.0,4.0,7.0,0.08,2157.0
74,67.0,UAE,897770,212.0,2302.0,,880814.0,333.0,14654.0,,88823.0,228.0,155155472.0,15350679.0,10107401.0,Asia,11.0,4391.0,0.0,21.0,,1450.0
75,68.0,Uruguay,895775,,7197.0,,886654.0,,1924.0,18.0,256258.0,2059.0,6091188.0,1742534.0,3495593.0,South America,4.0,486.0,1.0,,,550.0
76,69.0,Ecuador,868285,,35581.0,,,,,759.0,47893.0,1963.0,2470170.0,136251.0,18129511.0,South America,21.0,510.0,7.0,,,21447.0
77,70.0,Costa Rica,852074,,8405.0,,832853.0,,10816.0,45.0,164538.0,1623.0,4291131.0,828629.0,5178594.0,North America,6.0,616.0,1.0,,,2089.0
78,71.0,Guatemala,844059,790.0,17538.0,4.0,824207.0,804.0,2314.0,5.0,45582.0,947.0,4435442.0,239530.0,18517255.0,North America,22.0,1056.0,4.0,43.0,0.2,125.0
79,72.0,Latvia,818644,614.0,5766.0,11.0,805376.0,1131.0,7502.0,11.0,442908.0,3120.0,7166055.0,3877022.0,1848340.0,Europe,2.0,321.0,0.0,332.0,6.0,4059.0
80,73.0,Azerbaijan,792521,19.0,9707.0,,782675.0,25.0,139.0,,76905.0,942.0,6801484.0,660009.0,10305142.0,Asia,13.0,1062.0,2.0,2.0,,13.0
81,74.0,Panama,773675,845.0,8183.0,,760875.0,236.0,4617.0,8.0,174326.0,1844.0,5850865.0,1318328.0,4438096.0,North America,6.0,542.0,1.0,190.0,,1040.0
82,75.0,Saudi Arabia,753730,98.0,9084.0,2.0,741235.0,177.0,3411.0,43.0,21055.0,254.0,41860482.0,1169342.0,35798322.0,Asia,47.0,3941.0,1.0,3.0,0.06,95.0
83,76.0,Sri Lanka,663239,,16503.0,,646115.0,5.0,621.0,,30739.0,765.0,6486117.0,300613.0,21576302.0,Asia,33.0,1307.0,3.0,,,29.0
84,77.0,Paraguay,649034,,18795.0,,624673.0,,5566.0,5.0,89011.0,2578.0,2623300.0,359768.0,7291636.0,South America,11.0,388.0,3.0,,,763.0
85,78.0,Kuwait,631409,,2555.0,,628090.0,,764.0,8.0,143985.0,583.0,8007805.0,1826077.0,4385251.0,Asia,7.0,1716.0,1.0,,,174.0
86,79.0,Myanmar,612802,17.0,19434.0,,591740.0,25.0,1628.0,,11127.0,353.0,7924721.0,143897.0,55072219.0,Asia,90.0,2834.0,7.0,0.3,,30.0
87,80.0,Palestine,581940,,5353.0,,576242.0,,345.0,17.0,109456.0,1007.0,3078533.0,579033.0,5316680.0,Asia,9.0,993.0,2.0,,,65.0
88,81.0,Dominican Republic,579248,134.0,4376.0,,574601.0,155.0,271.0,6.0,52442.0,396.0,3274131.0,296423.0,11045461.0,North America,19.0,2524.0,3.0,12.0,,25.0
89,82.0,Estonia,571300,370.0,2533.0,,509035.0,876.0,59732.0,2.0,430146.0,1907.0,3319801.0,2499558.0,1328155.0,Europe,2.0,524.0,0.0,279.0,,44974.0
90,83.0,Bahrain,567614,441.0,1475.0,,562563.0,423.0,3576.0,3.0,313790.0,815.0,9711519.0,5368755.0,1808896.0,Asia,3.0,1226.0,0.0,244.0,,1977.0
91,84.0,Venezuela,522263,20.0,5706.0,,515639.0,18.0,918.0,230.0,18461.0,202.0,3359014.0,118737.0,28289635.0,South America,54.0,4958.0,8.0,0.7,,32.0
92,85.0,Moldova,516986,,11489.0,,504142.0,,1355.0,49.0,128702.0,2860.0,3216305.0,800686.0,4016938.0,Europe,8.0,350.0,1.0,,,337.0
93,86.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4872.0,233.0,3693367.0,34896.0,105838600.0,Africa,205.0,4300.0,29.0,,,462.0
94,87.0,Libya,501904,,6430.0,,490973.0,,4501.0,101.0,71283.0,913.0,2477219.0,351830.0,7040960.0,Africa,14.0,1095.0,3.0,,,639.0
95,88.0,Ethiopia,470492,24.0,7510.0,,455159.0,120.0,7823.0,15.0,3916.0,63.0,4777158.0,39766.0,120132443.0,Africa,255.0,15996.0,25.0,0.2,,65.0
96,89.0,Cyprus,470481,,1011.0,,124370.0,,345100.0,60.0,384593.0,826.0,9477138.0,7747057.0,1223321.0,Asia,3.0,1210.0,0.0,,,282101.0
97,90.0,Mongolia,469712,67.0,2177.0,,313256.0,,154279.0,192.0,139209.0,645.0,4030048.0,1194390.0,3374147.0,Asia,7.0,1550.0,1.0,20.0,,45724.0
98,91.0,Armenia,422855,17.0,8622.0,,410598.0,10.0,3635.0,,142217.0,2900.0,3042708.0,1023343.0,2973301.0,Asia,7.0,345.0,1.0,6.0,,1223.0
99,92.0,Honduras,422275,,10892.0,,131100.0,,280283.0,105.0,41438.0,1069.0,1263329.0,123970.0,10190636.0,North America,24.0,936.0,8.0,,,27504.0
100,93.0,Oman,389113,14.0,4258.0,,384215.0,23.0,640.0,4.0,72835.0,797.0,25000000.0,4679581.0,5342359.0,Asia,14.0,1255.0,0.0,3.0,,120.0
101,94.0,Bosnia and Herzegovina,376948,51.0,15764.0,,192218.0,,168966.0,,116207.0,4860.0,1756783.0,541587.0,3243766.0,Europe,9.0,206.0,2.0,16.0,,52089.0
102,95.0,Réunion,374295,,742.0,,355605.0,,17948.0,10.0,412712.0,818.0,1603660.0,1768256.0,906916.0,Africa,2.0,1222.0,1.0,,,19790.0
103,96.0,Qatar,364421,50.0,677.0,,363061.0,139.0,683.0,3.0,129789.0,241.0,3431770.0,1222225.0,2807805.0,Asia,8.0,4147.0,1.0,18.0,,243.0
104,97.0,Kenya,323724,1.0,5649.0,,317928.0,5.0,147.0,,5789.0,101.0,3590760.0,64211.0,55921411.0,Africa,173.0,9899.0,16.0,0.02,,3.0
105,98.0,Zambia,319431,,3976.0,,314577.0,,878.0,,16535.0,206.0,3419145.0,176989.0,19318374.0,Africa,60.0,4859.0,6.0,,,45.0
106,99.0,North Macedonia,309310,81.0,9278.0,1.0,299539.0,148.0,493.0,,148477.0,4454.0,2013928.0,966738.0,2083219.0,Europe,7.0,225.0,1.0,39.0,0.5,237.0
107,100.0,Botswana,305859,,2688.0,,303026.0,,145.0,1.0,125464.0,1103.0,2026898.0,831436.0,2437827.0,Africa,8.0,907.0,1.0,,,59.0
108,101.0,Albania,274929,67.0,3496.0,,271068.0,38.0,365.0,2.0,95724.0,1217.0,1803166.0,627823.0,2872091.0,Europe,10.0,822.0,2.0,23.0,,127.0
109,102.0,Algeria,265773,1.0,6875.0,,178350.0,,80548.0,6.0,5868.0,152.0,230861.0,5098.0,45288690.0,Africa,170.0,6587.0,196.0,0.02,,1779.0
110,103.0,Nigeria,255685,,3143.0,,249890.0,,2652.0,11.0,1187.0,15.0,5036813.0,23382.0,215413394.0,Africa,842.0,68538.0,43.0,,,12.0
111,104.0,Zimbabwe,247729,62.0,5469.0,,241566.0,66.0,694.0,12.0,16238.0,358.0,2248962.0,147417.0,15255795.0,Africa,62.0,2790.0,7.0,4.0,,45.0
112,105.0,Uzbekistan,238535,25.0,1637.0,,236563.0,37.0,335.0,23.0,6944.0,48.0,1377915.0,40114.0,34349976.0,Asia,144.0,20983.0,25.0,0.7,,10.0
113,106.0,Luxembourg,236686,822.0,1063.0,1.0,225008.0,774.0,10615.0,1.0,367257.0,1649.0,4222757.0,6552304.0,644469.0,Europe,3.0,606.0,0.0,1275.0,2.0,16471.0
114,107.0,Montenegro,234957,81.0,2714.0,,231563.0,71.0,680.0,6.0,374010.0,4320.0,2448672.0,3897856.0,628210.0,Europe,3.0,231.0,0.0,129.0,,1082.0
115,108.0,Mozambique,225375,8.0,2201.0,,223110.0,4.0,64.0,13.0,6862.0,67.0,1311366.0,39926.0,32844695.0,Africa,146.0,14923.0,25.0,0.2,,2.0
116,109.0,Laos,206512,470.0,737.0,1.0,7660.0,,198115.0,,27656.0,99.0,1232128.0,165004.0,7467264.0,Asia,36.0,10132.0,6.0,63.0,0.1,26531.0
117,110.0,Kyrgyzstan,200991,1.0,2991.0,,196397.0,4.0,1603.0,131.0,29911.0,445.0,1907195.0,283824.0,6719634.0,Asia,33.0,2247.0,4.0,0.1,,239.0
118,111.0,Iceland,185353,,119.0,,75685.0,,109549.0,,536843.0,345.0,1953616.0,5658309.0,345265.0,Europe,2.0,2901.0,0.0,,,317290.0
119,112.0,Maldives,179171,,298.0,,163687.0,,15186.0,25.0,321193.0,534.0,2213831.0,3968655.0,557829.0,Asia,3.0,1872.0,0.0,,,27223.0
120,113.0,Afghanistan,178809,34.0,7683.0,,161834.0,22.0,9292.0,1124.0,4413.0,190.0,942978.0,23272.0,40519815.0,Asia,227.0,5274.0,43.0,0.8,,229.0
121,114.0,Uganda,164069,,3596.0,,100205.0,,60268.0,2.0,3392.0,74.0,2612795.0,54025.0,48362403.0,Africa,295.0,13449.0,19.0,,,1246.0
122,115.0,El Salvador,162089,,4128.0,,150662.0,,7299.0,8.0,24763.0,631.0,1950448.0,297977.0,6545641.0,North America,40.0,1586.0,3.0,,,1115.0
123,116.0,Ghana,161170,13.0,1445.0,,159679.0,10.0,46.0,1.0,4997.0,45.0,2435325.0,75513.0,32250430.0,Africa,200.0,22319.0,13.0,0.4,,1.0
124,117.0,Namibia,158480,53.0,4025.0,,153662.0,,793.0,,60386.0,1534.0,1003847.0,382498.0,2624450.0,Africa,17.0,652.0,3.0,20.0,,302.0
125,118.0,Martinique,153253,,926.0,,104.0,,152223.0,8.0,408961.0,2471.0,828928.0,2212026.0,374737.0,North America,2.0,405.0,0.0,,,406213.0
126,119.0,Trinidad and Tobago,146140,543.0,3819.0,2.0,134684.0,300.0,7637.0,18.0,103813.0,2713.0,702227.0,498841.0,1407718.0,North America,10.0,369.0,2.0,386.0,1.0,5425.0
127,120.0,Brunei,141531,126.0,218.0,,140422.0,173.0,891.0,,317986.0,490.0,717784.0,1612686.0,445086.0,Asia,3.0,2042.0,1.0,283.0,,2002.0
128,121.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350108.0,2134.0,938039.0,2343644.0,400248.0,North America,3.0,469.0,0.0,,,342353.0
129,122.0,Cambodia,136235,5.0,3056.0,,132994.0,26.0,185.0,,7949.0,178.0,2950598.0,172156.0,17139118.0,Asia,126.0,5608.0,6.0,0.3,,11.0
130,123.0,Rwanda,129778,5.0,1458.0,,45522.0,,82798.0,,9588.0,108.0,5247843.0,387724.0,13534998.0,Africa,104.0,9283.0,3.0,0.4,,6117.0
131,124.0,Jamaica,129747,66.0,2954.0,5.0,83200.0,56.0,43593.0,,43472.0,990.0,991284.0,332129.0,2984639.0,North America,23.0,1010.0,3.0,22.0,2.0,14606.0
132,125.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4317.0,69.0,1751774.0,63138.0,27745267.0,Africa,232.0,14398.0,16.0,,,2.0
133,126.0,Angola,99194,,1900.0,,97149.0,,145.0,,2857.0,55.0,1499795.0,43195.0,34721567.0,Africa,350.0,18275.0,23.0,,,4.0
134,127.0,Malta,91221,189.0,696.0,3.0,85976.0,453.0,4549.0,4.0,205602.0,1569.0,1878113.0,4233054.0,443678.0,Europe,5.0,637.0,0.0,426.0,7.0,10253.0
135,128.0,DRC,87023,,1337.0,,50930.0,,34756.0,,921.0,14.0,846704.0,8960.0,94502696.0,Africa,1086.0,70683.0,112.0,,,368.0
136,129.0,Senegal,85993,2.0,1967.0,,84010.0,3.0,16.0,,4901.0,112.0,1066909.0,60811.0,17544783.0,Africa,204.0,8920.0,16.0,0.1,,0.9
137,130.0,Malawi,85761,9.0,2633.0,,81961.0,,1167.0,67.0,4282.0,131.0,573085.0,28615.0,20027175.0,Africa,234.0,7606.0,35.0,0.4,,58.0
138,131.0,Ivory Coast,81913,4.0,799.0,,81087.0,8.0,27.0,,2972.0,29.0,1498332.0,54358.0,27563915.0,Africa,337.0,34498.0,18.0,0.1,,1.0
139,132.0,French Guiana,80422,,394.0,,11254.0,,68774.0,1.0,257158.0,1260.0,622646.0,1990976.0,312734.0,South America,4.0,794.0,1.0,,,219912.0
140,133.0,Suriname,79336,,1328.0,,49401.0,,28607.0,,133075.0,2228.0,235950.0,395772.0,596177.0,South America,8.0,449.0,3.0,,,47984.0
141,134.0,Taiwan,76938,8923.0,858.0,2.0,24900.0,531.0,51180.0,,3220.0,36.0,14517501.0,607552.0,23895060.0,Asia,311.0,27850.0,2.0,373.0,0.08,2142.0
142,135.0,Channel Islands,74290,61.0,167.0,,73063.0,121.0,1060.0,,420256.0,945.0,1252808.0,7087100.0,176773.0,Europe,2.0,1059.0,0.0,345.0,,5996.0
143,136.0,French Polynesia,72704,26.0,648.0,,,,,7.0,256129.0,2283.0,,,283857.0,Australia/Oceania,4.0,438.0,,92.0,,135829.0
144,137.0,Eswatini,70456,102.0,1397.0,,68818.0,4.0,241.0,11.0,59609.0,1182.0,1013821.0,857733.0,1181978.0,Africa,17.0,846.0,1.0,86.0,,204.0
145,138.0,Barbados,68913,473.0,390.0,,65085.0,455.0,3438.0,,239270.0,1354.0,645480.0,2241141.0,288014.0,North America,4.0,738.0,0.0,1642.0,,11937.0
